Include=yes;Acq Date=2019-05-03;Acq Time=14:57:45;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
156,156,dvdt,0,1,0.0,156,0,"[{'Spike': 156, 'Seconds': 289.0802, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5781605,289.08025,-40.64069475446426,9.334642059948893,,5781640,289.082,40.89355468749998,81.53424944196425,1.7500000000154614,5781799,289.08995,0.18310546874999992,5779785,-64.4848196847098,5779967,5780695,36.4,-64.03459821428568,-63.05803571428568,21.68640110537278,,5781621,4.459926060267855,107.22257653061212,5781665,34.23200334821426,-10.652503188775512,24681.0,1234.05,0.810339937603825,24399.0,1219.95,91.0,"[{'halfHeight': 10, 'risingPnt': 5781613, 'fallingPnt': 5782075, 'widthPnts': 462, 'widthMs': 23.1}, {'halfHeight': 20, 'risingPnt': 5781616, 'fallingPnt': 5781968, 'widthPnts': 352, 'widthMs': 17.6}, {'halfHeight': 50, 'risingPnt': 5781621, 'fallingPnt': 5781800, 'widthPnts': 179, 'widthMs': 8.95}, {'halfHeight': 80, 'risingPnt': 5781626, 'fallingPnt': 5781699, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 5781629, 'fallingPnt': 5781670, 'widthPnts': 41, 'widthMs': 2.05}]",23.1,17.6,8.95,3.65,2.05,1.7500000000154614,yes,2019-05-03,14:57:45,,,,,unknown,,,,
157,157,dvdt,0,1,0.0,157,0,"[{'Spike': 157, 'Seconds': 289.6547, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5793094,289.6547,-42.214529854910694,10.256397480867323,,5793133,289.65665,39.56821986607141,81.78274972098211,1.9500000000221007,5793292,289.66459999999995,-0.9242466517857137,5791125,-64.39047677176336,5791322,5792109,39.35,-63.86893136160711,-62.66130719866068,32.84332343043782,,5793112,-1.8048967633928563,104.40997688137745,5793245,9.211948939732139,-9.481624681122431,11489.0,574.45,1.7407955435634084,11340.0,567.0,98.45,"[{'halfHeight': 10, 'risingPnt': 5793104, 'fallingPnt': 5793586, 'widthPnts': 482, 'widthMs': 24.1}, {'halfHeight': 20, 'risingPnt': 5793107, 'fallingPnt': 5793470, 'widthPnts': 363, 'widthMs': 18.15}, {'halfHeight': 50, 'risingPnt': 5793113, 'fallingPnt': 5793294, 'widthPnts': 181, 'widthMs': 9.05}, {'halfHeight': 80, 'risingPnt': 5793118, 'fallingPnt': 5793193, 'widthPnts': 75, 'widthMs': 3.75}, {'halfHeight': 90, 'risingPnt': 5793121, 'fallingPnt': 5793165, 'widthPnts': 44, 'widthMs': 2.2}]",24.1,18.15,9.05,3.75,2.2,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
158,158,dvdt,0,1,0.0,158,0,"[{'Spike': 158, 'Seconds': 290.0947, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5801895,290.09475,-40.688650948660694,8.96095742984691,,5801934,290.0967,39.64669363839284,80.33534458705353,1.9500000000221007,5802093,290.10465000000005,0.279017857142857,5799999,-64.73872593470978,5800189,5800947,37.9,-63.786097935267826,-59.7403390066964,111.66795093116448,,5801912,-1.2337820870535707,102.03334263392848,5802045,10.641915457589281,-8.946010044642856,8801.0,440.05,2.272469037609363,8874.0,443.7,94.8,"[{'halfHeight': 10, 'risingPnt': 5801904, 'fallingPnt': 5802363, 'widthPnts': 459, 'widthMs': 22.95}, {'halfHeight': 20, 'risingPnt': 5801907, 'fallingPnt': 5802264, 'widthPnts': 357, 'widthMs': 17.85}, {'halfHeight': 50, 'risingPnt': 5801913, 'fallingPnt': 5802099, 'widthPnts': 186, 'widthMs': 9.3}, {'halfHeight': 80, 'risingPnt': 5801918, 'fallingPnt': 5801995, 'widthPnts': 77, 'widthMs': 3.85}, {'halfHeight': 90, 'risingPnt': 5801922, 'fallingPnt': 5801966, 'widthPnts': 44, 'widthMs': 2.2}]",22.95,17.85,9.3,3.85,2.2,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
159,159,dvdt,0,1,0.0,159,0,"[{'Spike': 159, 'Seconds': 291.9281, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5838562,291.9281,-39.38947405133926,10.099449936224518,,5838597,291.92985,39.59873744419641,78.98821149553567,1.7500000000154614,5838756,291.9378,-2.2975376674107126,5836858,-64.89345005580353,5837028,5837710,34.1,-64.40516880580354,-61.41444614955354,86.08992727156576,,5838575,-3.1781877790178554,104.4025031887754,5838633,28.8783482142857,-9.045659279336727,36667.0,1833.35,0.545449586821938,36859.0,1842.95,85.2,"[{'halfHeight': 10, 'risingPnt': 5838569, 'fallingPnt': 5838978, 'widthPnts': 409, 'widthMs': 20.45}, {'halfHeight': 20, 'risingPnt': 5838571, 'fallingPnt': 5838899, 'widthPnts': 328, 'widthMs': 16.4}, {'halfHeight': 50, 'risingPnt': 5838576, 'fallingPnt': 5838745, 'widthPnts': 169, 'widthMs': 8.45}, {'halfHeight': 80, 'risingPnt': 5838582, 'fallingPnt': 5838650, 'widthPnts': 68, 'widthMs': 3.4}, {'halfHeight': 90, 'risingPnt': 5838585, 'fallingPnt': 5838626, 'widthPnts': 41, 'widthMs': 2.05}]",20.45,16.4,8.45,3.4,2.05,1.7500000000154614,yes,2019-05-03,14:57:45,,,,,unknown,,,,
160,160,dvdt,0,1,0.0,160,0,"[{'Spike': 160, 'Seconds': 293.4624, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5869248,293.4624,-41.85703822544641,9.631098533163172,,5869285,293.46425,39.88647460937498,81.74351283482139,1.8499999999903594,5869444,293.4722,-3.1084333147321415,5867656,-65.26794433593746,5867815,5868452,31.85,-64.58827427455354,-61.789376395089256,87.59070427389175,,5869265,-2.171107700892856,107.63861208545907,5869315,31.57697405133927,-10.273836096938812,30686.0,1534.3,0.6517630189663038,30798.0,1539.9,79.6,"[{'halfHeight': 10, 'risingPnt': 5869257, 'fallingPnt': 5869690, 'widthPnts': 433, 'widthMs': 21.65}, {'halfHeight': 20, 'risingPnt': 5869261, 'fallingPnt': 5869593, 'widthPnts': 332, 'widthMs': 16.6}, {'halfHeight': 50, 'risingPnt': 5869266, 'fallingPnt': 5869434, 'widthPnts': 168, 'widthMs': 8.4}, {'halfHeight': 80, 'risingPnt': 5869271, 'fallingPnt': 5869342, 'widthPnts': 71, 'widthMs': 3.55}, {'halfHeight': 90, 'risingPnt': 5869274, 'fallingPnt': 5869315, 'widthPnts': 41, 'widthMs': 2.05}]",21.65,16.6,8.4,3.55,2.05,1.8499999999903594,yes,2019-05-03,14:57:45,,,,,unknown,,,,
161,161,dvdt,0,1,0.0,161,0,"[{'Spike': 161, 'Seconds': 294.9428, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5898856,294.9428,-41.16821289062498,10.069555165816396,,5898892,294.9446,40.169852120535694,81.33806501116067,1.8000000000029104,5899051,294.95255,-1.5258789062499993,5896740,-65.32976422991068,5896952,5897798,42.3,-65.01552036830354,-63.91252790178569,21.83117124660323,,5898871,-2.611432756696427,111.73917809311213,5898977,15.821184430803562,-10.709801498724493,29608.0,1480.4,0.6754931099702782,29084.0,1454.2,105.8,"[{'halfHeight': 10, 'risingPnt': 5898864, 'fallingPnt': 5899306, 'widthPnts': 442, 'widthMs': 22.1}, {'halfHeight': 20, 'risingPnt': 5898867, 'fallingPnt': 5899214, 'widthPnts': 347, 'widthMs': 17.35}, {'halfHeight': 50, 'risingPnt': 5898872, 'fallingPnt': 5899047, 'widthPnts': 175, 'widthMs': 8.75}, {'halfHeight': 80, 'risingPnt': 5898877, 'fallingPnt': 5898951, 'widthPnts': 74, 'widthMs': 3.7}, {'halfHeight': 90, 'risingPnt': 5898880, 'fallingPnt': 5898924, 'widthPnts': 44, 'widthMs': 2.2}]",22.1,17.35,8.75,3.7,2.2,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
162,162,dvdt,0,1,0.0,162,0,"[{'Spike': 162, 'Seconds': 295.939, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5918779,295.93895000000003,-41.163853236607125,10.468152104591862,,5918816,295.94079999999997,38.678850446428555,79.84270368303568,1.849999999933516,5918975,295.94875,-5.157470703124997,5916853,-65.59308733258925,5917046,5917816,38.5,-65.19426618303568,-62.26457868303569,62.74859819589057,,5918794,-4.337855747767854,105.42889030612236,5918835,33.303397042410694,-9.972397161989793,19923.0,996.15,1.0038648797871808,20113.0,1005.65,96.3,"[{'halfHeight': 10, 'risingPnt': 5918787, 'fallingPnt': 5919183, 'widthPnts': 396, 'widthMs': 19.8}, {'halfHeight': 20, 'risingPnt': 5918790, 'fallingPnt': 5919103, 'widthPnts': 313, 'widthMs': 15.65}, {'halfHeight': 50, 'risingPnt': 5918795, 'fallingPnt': 5918957, 'widthPnts': 162, 'widthMs': 8.1}, {'halfHeight': 80, 'risingPnt': 5918801, 'fallingPnt': 5918870, 'widthPnts': 69, 'widthMs': 3.45}, {'halfHeight': 90, 'risingPnt': 5918804, 'fallingPnt': 5918844, 'widthPnts': 40, 'widthMs': 2.0}]",19.8,15.65,8.1,3.45,2.0,1.849999999933516,yes,2019-05-03,14:57:45,,,,,unknown,,,,
163,163,dvdt,0,1,0.0,163,0,"[{'Spike': 163, 'Seconds': 297.1998, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5943995,297.19975,-42.890276227678555,10.428292410714208,,5944034,297.2017,39.332798549107125,82.22307477678568,1.9500000000221007,5944193,297.20965,-1.552036830357142,5942667,-65.0174386160714,5942800,5943331,26.55,-64.27873883928568,-61.21390206473211,126.99651716286478,,5944013,-3.191266741071427,107.79057716836725,5944100,20.276750837053562,-8.953483737244886,25216.0,1260.8,0.7931472081218275,25814.0,1290.7,66.4,"[{'halfHeight': 10, 'risingPnt': 5944005, 'fallingPnt': 5944469, 'widthPnts': 464, 'widthMs': 23.2}, {'halfHeight': 20, 'risingPnt': 5944009, 'fallingPnt': 5944361, 'widthPnts': 352, 'widthMs': 17.6}, {'halfHeight': 50, 'risingPnt': 5944014, 'fallingPnt': 5944194, 'widthPnts': 180, 'widthMs': 9.0}, {'halfHeight': 80, 'risingPnt': 5944019, 'fallingPnt': 5944092, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 5944023, 'fallingPnt': 5944064, 'widthPnts': 41, 'widthMs': 2.05}]",23.2,17.6,9.0,3.65,2.05,1.9500000000221007,yes,2019-05-03,14:57:45,,,,,unknown,,,,
164,164,dvdt,0,1,0.0,164,0,"[{'Spike': 164, 'Seconds': 297.8748, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5957496,297.8748,-41.634695870535694,10.602678571428555,,5957532,297.8766,39.93879045758926,81.57348632812496,1.8000000000029104,5957691,297.88455,-2.2147042410714275,5956161,-65.11322021484372,5956295,5956829,26.7,-64.69726562499997,-61.65858677455354,107.61245679041363,,5957511,-3.6097935267857126,108.66749043367336,5957585,24.383544921874986,-10.14678332270407,13501.0,675.05,1.481371750240723,13494.0,674.7,66.75,"[{'halfHeight': 10, 'risingPnt': 5957504, 'fallingPnt': 5957960, 'widthPnts': 456, 'widthMs': 22.8}, {'halfHeight': 20, 'risingPnt': 5957507, 'fallingPnt': 5957854, 'widthPnts': 347, 'widthMs': 17.35}, {'halfHeight': 50, 'risingPnt': 5957512, 'fallingPnt': 5957685, 'widthPnts': 173, 'widthMs': 8.65}, {'halfHeight': 80, 'risingPnt': 5957518, 'fallingPnt': 5957587, 'widthPnts': 69, 'widthMs': 3.45}, {'halfHeight': 90, 'risingPnt': 5957521, 'fallingPnt': 5957562, 'widthPnts': 41, 'widthMs': 2.05}]",22.8,17.35,8.65,3.45,2.05,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
165,165,dvdt,0,1,0.0,165,0,"[{'Spike': 165, 'Seconds': 298.8862, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5977725,298.88625,-42.463030133928555,9.8104671556122,,5977760,298.888,39.20636858258926,81.66939871651782,1.749999999958618,5977919,298.89595,-1.8223353794642847,5976578,-65.43125697544639,5976693,5977152,22.95,-65.13759068080354,-61.81117466517854,132.41779253588962,,5977741,-3.8757324218749982,109.00878906249991,5977786,32.78023856026784,-10.189134247449045,20229.0,1011.45,0.9886796183696673,20417.0,1020.85,57.35,"[{'halfHeight': 10, 'risingPnt': 5977734, 'fallingPnt': 5978200, 'widthPnts': 466, 'widthMs': 23.3}, {'halfHeight': 20, 'risingPnt': 5977737, 'fallingPnt': 5978091, 'widthPnts': 354, 'widthMs': 17.7}, {'halfHeight': 50, 'risingPnt': 5977742, 'fallingPnt': 5977918, 'widthPnts': 176, 'widthMs': 8.8}, {'halfHeight': 80, 'risingPnt': 5977748, 'fallingPnt': 5977820, 'widthPnts': 72, 'widthMs': 3.6}, {'halfHeight': 90, 'risingPnt': 5977751, 'fallingPnt': 5977793, 'widthPnts': 42, 'widthMs': 2.1}]",23.3,17.7,8.8,3.6,2.1,1.749999999958618,yes,2019-05-03,14:57:45,,,,,unknown,,,,
166,166,dvdt,0,1,0.0,166,0,"[{'Spike': 166, 'Seconds': 299.5626, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",5991251,299.56255,-42.72896902901783,8.1812021683673,,5991288,299.56440000000003,38.57857840401784,81.30754743303567,1.8500000000472028,5991447,299.57235,-2.2844587053571415,5989659,-65.57054792131693,5989818,5990455,31.85,-65.02423967633925,-61.71962193080354,113.3013494440829,,5991268,-3.37001255580357,105.6904695471938,5991329,27.696881975446416,-9.449238679846964,13526.0,676.3,1.4786337424220022,13081.0,654.05,79.6,"[{'halfHeight': 10, 'risingPnt': 5991260, 'fallingPnt': 5991705, 'widthPnts': 445, 'widthMs': 22.25}, {'halfHeight': 20, 'risingPnt': 5991263, 'fallingPnt': 5991615, 'widthPnts': 352, 'widthMs': 17.6}, {'halfHeight': 50, 'risingPnt': 5991269, 'fallingPnt': 5991446, 'widthPnts': 177, 'widthMs': 8.85}, {'halfHeight': 80, 'risingPnt': 5991274, 'fallingPnt': 5991347, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 5991278, 'fallingPnt': 5991320, 'widthPnts': 42, 'widthMs': 2.1}]",22.25,17.6,8.85,3.65,2.1,1.8500000000472028,yes,2019-05-03,14:57:45,,,,,unknown,,,,
167,167,dvdt,0,1,0.0,167,0,"[{'Spike': 167, 'Seconds': 300.3097, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6006193,300.30965000000003,-41.11153738839284,9.895169005101973,,6006229,300.31145000000004,37.52354213169641,78.63507952008925,1.8000000000029104,6006388,300.31940000000003,-3.2653808593749982,6004543,-65.49857003348211,6004708,6005368,33.0,-64.88037109374997,-61.575753348214256,110.15299127874903,,6006207,-7.808140345982139,101.75681600765294,6006253,31.367710658482128,-10.74966119260203,14942.0,747.1,1.3385089010841922,14884.0,744.2,82.5,"[{'halfHeight': 10, 'risingPnt': 6006201, 'fallingPnt': 6006619, 'widthPnts': 418, 'widthMs': 20.9}, {'halfHeight': 20, 'risingPnt': 6006204, 'fallingPnt': 6006533, 'widthPnts': 329, 'widthMs': 16.45}, {'halfHeight': 50, 'risingPnt': 6006209, 'fallingPnt': 6006381, 'widthPnts': 172, 'widthMs': 8.6}, {'halfHeight': 80, 'risingPnt': 6006214, 'fallingPnt': 6006286, 'widthPnts': 72, 'widthMs': 3.6}, {'halfHeight': 90, 'risingPnt': 6006217, 'fallingPnt': 6006259, 'widthPnts': 42, 'widthMs': 2.1}]",20.9,16.45,8.6,3.6,2.1,1.8000000000029104,yes,2019-05-03,14:57:45,,,,,unknown,,,,
168,168,dvdt,0,1,0.0,168,0,[],20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6035998,301.79990000000004,-42.55894252232141,10.383450255101982,,6036036,301.8018,39.088657924107125,81.64760044642853,1.8999999999778083,6036194,301.8097,-3.374372209821427,6034723,-65.37039620535712,6034851,6035361,25.5,-64.80189732142854,-62.01171874999997,94.16673152853413,,6036014,-6.783621651785711,109.31521045918356,6036112,16.71055385044642,-9.51899314413263,29805.0,1490.25,0.6710283509478275,30180.0,1509.0,63.75,"[{'halfHeight': 10, 'risingPnt': 6036007, 'fallingPnt': 6036444, 'widthPnts': 437, 'widthMs': 21.85}, {'halfHeight': 20, 'risingPnt': 6036010, 'fallingPnt': 6036350, 'widthPnts': 340, 'widthMs': 17.0}, {'halfHeight': 50, 'risingPnt': 6036015, 'fallingPnt': 6036187, 'widthPnts': 172, 'widthMs': 8.6}, {'halfHeight': 80, 'risingPnt': 6036021, 'fallingPnt': 6036092, 'widthPnts': 71, 'widthMs': 3.55}, {'halfHeight': 90, 'risingPnt': 6036024, 'fallingPnt': 6036065, 'widthPnts': 41, 'widthMs': 2.05}]",21.85,17.0,8.6,3.55,2.05,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
169,169,dvdt,0,1,0.0,169,0,"[{'Spike': 169, 'Seconds': 302.8907, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6057814,302.89070000000004,-42.96003069196426,8.17372847576524,,6057849,302.89245,39.58565848214283,82.5456891741071,1.749999999958618,6058008,302.90040000000005,-2.275739397321427,6056593,-65.38922991071426,6056715,6057203,24.4,-65.05475725446425,-62.029157366071395,114.15824219387977,,6057831,-2.3018973214285703,110.0127551020407,6057881,31.228201729910698,-8.729272959183636,21816.0,1090.8,0.9167583425009168,21870.0,1093.5,61.05,"[{'halfHeight': 10, 'risingPnt': 6057823, 'fallingPnt': 6058301, 'widthPnts': 478, 'widthMs': 23.9}, {'halfHeight': 20, 'risingPnt': 6057826, 'fallingPnt': 6058184, 'widthPnts': 358, 'widthMs': 17.9}, {'halfHeight': 50, 'risingPnt': 6057832, 'fallingPnt': 6058006, 'widthPnts': 174, 'widthMs': 8.7}, {'halfHeight': 80, 'risingPnt': 6057837, 'fallingPnt': 6057907, 'widthPnts': 70, 'widthMs': 3.5}, {'halfHeight': 90, 'risingPnt': 6057840, 'fallingPnt': 6057881, 'widthPnts': 41, 'widthMs': 2.05}]",23.9,17.9,8.7,3.5,2.05,1.749999999958618,yes,2019-05-03,14:57:45,,,,,unknown,,,,
170,170,dvdt,0,1,0.0,170,0,"[{'Spike': 170, 'Seconds': 303.6576, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6073151,303.65755,-42.95131138392855,9.21755420918369,,6073189,303.65945,38.53062220982141,81.48193359374996,1.8999999999778083,6073348,303.66740000000004,-1.9574846540178563,6071876,-64.85190255301337,6072004,6072514,25.5,-64.44440569196425,-61.2662179129464,136.83457516432168,,6073169,-2.5329589843749982,109.94798309948969,6073228,27.67072405133927,-10.757134885204053,15337.0,766.85,1.3040359913933623,15283.0,764.15,63.75,"[{'halfHeight': 10, 'risingPnt': 6073161, 'fallingPnt': 6073643, 'widthPnts': 482, 'widthMs': 24.1}, {'halfHeight': 20, 'risingPnt': 6073164, 'fallingPnt': 6073530, 'widthPnts': 366, 'widthMs': 18.3}, {'halfHeight': 50, 'risingPnt': 6073170, 'fallingPnt': 6073350, 'widthPnts': 180, 'widthMs': 9.0}, {'halfHeight': 80, 'risingPnt': 6073175, 'fallingPnt': 6073248, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 6073178, 'fallingPnt': 6073220, 'widthPnts': 42, 'widthMs': 2.1}]",24.1,18.3,9.0,3.65,2.1,1.8999999999778083,yes,2019-05-03,14:57:45,,,,,unknown,,,,
171,171,dvdt,0,1,0.0,171,0,"[{'Spike': 171, 'Seconds': 304.3789, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6087578,304.37890000000004,-41.36875697544641,10.72973134566326,,6087614,304.3807,38.783482142857125,80.15223911830353,1.799999999946067,6087773,304.38865000000004,-0.7411411830357139,6086234,-64.90809849330353,6086368,6086906,26.9,-64.23514229910711,-61.301095145089256,117.6349594061111,,6087594,-1.6959054129464277,108.55040258290805,6087756,2.5111607142857126,-10.36601163903061,14427.0,721.35,1.3862895958965826,14358.0,717.9,67.2,"[{'halfHeight': 10, 'risingPnt': 6087586, 'fallingPnt': 6088046, 'widthPnts': 460, 'widthMs': 23.0}, {'halfHeight': 20, 'risingPnt': 6087590, 'fallingPnt': 6087943, 'widthPnts': 353, 'widthMs': 17.65}, {'halfHeight': 50, 'risingPnt': 6087595, 'fallingPnt': 6087775, 'widthPnts': 180, 'widthMs': 9.0}, {'halfHeight': 80, 'risingPnt': 6087600, 'fallingPnt': 6087674, 'widthPnts': 74, 'widthMs': 3.7}, {'halfHeight': 90, 'risingPnt': 6087603, 'fallingPnt': 6087648, 'widthPnts': 45, 'widthMs': 2.25}]",23.0,17.65,9.0,3.7,2.25,1.799999999946067,yes,2019-05-03,14:57:45,,,,,unknown,,,,
172,172,dvdt,0,1,0.0,172,0,"[{'Spike': 172, 'Seconds': 305.078, 'Sweep': 0, 'Epoch': 1, 'Type': 'Fast AHP was detected at end of fast AHP window', 'Details': 'Consider increasing the fast AHP window with fastAhpWindow_ms'}]",20240115,14:09:02,,,20230324a,20230324a,19503001.abf,23.077,-20.0,0,"[10, 20, 50, 80, 90]",6101560,305.078,-42.04014369419641,8.784080038265285,,6101600,305.08,38.861955915178555,80.90209960937497,2.0000000000095497,6101759,305.08795000000003,-1.1596679687499996,6099711,-64.85839843749996,6099896,6100635,36.95,-64.50980050223211,-62.05531529017854,58.845488487724964,,6101577,-7.437569754464282,103.87187101403052,6101702,10.89913504464285,-10.1218710140306,13982.0,699.1,1.4304105278214847,13477.0,673.85,92.45,"[{'halfHeight': 10, 'risingPnt': 6101570, 'fallingPnt': 6102032, 'widthPnts': 462, 'widthMs': 23.1}, {'halfHeight': 20, 'risingPnt': 6101573, 'fallingPnt': 6101937, 'widthPnts': 364, 'widthMs': 18.2}, {'halfHeight': 50, 'risingPnt': 6101579, 'fallingPnt': 6101763, 'widthPnts': 184, 'widthMs': 9.2}, {'halfHeight': 80, 'risingPnt': 6101584, 'fallingPnt': 6101657, 'widthPnts': 73, 'widthMs': 3.65}, {'halfHeight': 90, 'risingPnt': 6101587, 'fallingPnt': 6101630, 'widthPnts': 43, 'widthMs': 2.15}]",23.1,18.2,9.2,3.65,2.15,2.0000000000095497,yes,2019-05-03,14:57:45,,,,,unknown,,,,
