Include=yes;Acq Date=2021-07-20;Acq Time=17:26:31;Species=;Cell Type=;ID=;Age=;Sex=unknown;Genotype=;Condition1=;Condition2=;Note=;
,spikeNumber,detectionType,sweep,epoch,epochLevel,sweepSpikeNumber,userType,errors,analysisDate,analysisTime,modDate,modTime,analysisVersion,interfaceVersion,file,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,fastAhpPnt,fastAhpSec,fastAhpValue,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,user_timeToPeak_ms,Include,Acq Date,Acq Time,Species,Cell Type,ID,Age,Sex,Genotype,Condition1,Condition2,Note
77,77,dvdt,17,2,0.8000000491738319,1,0,"[{'Spike': 1, 'Seconds': 0.0312, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 1, 'Seconds': 0.0312, 'Sweep': 17, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:4.89 from peak sec 0.03'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",312,0.0312,-37.06490255083355,16.37959304439772,,317,0.0317,9.55548884528024,46.62039139611379,0.5000000000000004,324.0,0.0324,-64.91088169642853,276.0,-69.67294856480186,280,294,1.4,-43.23904473440986,-65.3363839285714,1392.7504864179903,,316,-2.410016478810989,168.31177974136497,320,-32.672115939004065,-191.91095461066868,37.0,3.7,270.27027027027026,1.0,0.1,3.6,"[{'halfHeight': 10, 'risingPnt': 314, 'fallingPnt': 320, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 20, 'risingPnt': 314, 'fallingPnt': 320, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 314, 'fallingPnt': 320, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 316, 'fallingPnt': 319, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",0.6,0.6,0.6,0.3,,0.5000000000000004,yes,2021-07-20,17:26:31,,,,,unknown,,,,
78,78,dvdt,17,2,0.8000000491738319,2,0,"[{'Spike': 2, 'Seconds': 0.0343, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 2, 'Seconds': 0.0343, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -11778.337<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",343,0.0343,-38.493125370570574,13.329830122967131,,349,0.0349,7.435825184413365,45.92895055498394,0.6000000000000033,393.0,0.039299999999999995,-64.3720297677176,276.0,-69.67294856480186,283,310,2.7,-37.675254276820574,-40.225651877267,-11778.336514509489,,348,-7.048688180106023,157.04917472917197,352,-26.857210336412688,-188.6531758016468,31.0,3.1,322.5806451612903,0.0,0.0,6.7,"[{'halfHeight': 10, 'risingPnt': 343, 'fallingPnt': 353, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 343, 'fallingPnt': 353, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 347, 'fallingPnt': 352, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 348, 'fallingPnt': 351, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 348, 'fallingPnt': 351, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,1.0,0.5,0.3,0.3,0.6000000000000033,yes,2021-07-20,17:26:31,,,,,unknown,,,,
79,79,dvdt,17,2,0.8000000491738319,3,0,"[{'Spike': 3, 'Seconds': 0.0379, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 3, 'Seconds': 0.0379, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -2681.226<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",379,0.037899999999999996,-37.66130338396343,13.104622852558999,,386,0.0386,8.30949980872018,45.970803192683604,0.7000000000000062,393.0,0.039299999999999995,-64.3720297677176,276.0,-69.67294856480186,286,328,4.2,-17.265971946716302,-56.38863318307057,-2681.2261884513364,,385,2.2626601457595847,147.18116248383805,389,-36.90882743767328,-176.48027423157967,36.0,3.6,277.77777777777777,0.0,0.0,10.3,"[{'halfHeight': 10, 'risingPnt': 380, 'fallingPnt': 389, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 380, 'fallingPnt': 389, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 50, 'risingPnt': 384, 'fallingPnt': 388, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 385, 'fallingPnt': 387, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 385, 'fallingPnt': 387, 'widthPnts': 2, 'widthMs': 0.2}]",0.9,0.9,0.4,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
80,80,dvdt,17,2,0.8000000491738319,4,0,"[{'Spike': 4, 'Seconds': 0.0415, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",415,0.0415,-37.72669819423129,13.453395173987559,,421,0.0421,7.754951858520507,45.481650052751796,0.5999999999999963,428.0,0.0428,-64.32668805803567,276.0,-69.67294856480186,290,346,5.6,-20.887100400243476,-32.07658788136072,1167.127612016064,,420,-5.412945992606023,155.1179725608046,424,-28.02385375159126,-185.7324567327692,36.0,3.6,277.77777777777777,0.0,0.0,13.9,"[{'halfHeight': 10, 'risingPnt': 415, 'fallingPnt': 425, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 415, 'fallingPnt': 425, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 419, 'fallingPnt': 424, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 420, 'fallingPnt': 423, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': 420, 'fallingPnt': 423, 'widthPnts': 3, 'widthMs': 0.3}]",1.0,1.0,0.5,0.3,0.3,0.5999999999999963,yes,2021-07-20,17:26:31,,,,,unknown,,,,
81,81,dvdt,17,2,0.8000000491738319,5,0,"[{'Spike': 5, 'Seconds': 0.0452, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",452,0.045200000000000004,-37.34217670985629,11.658712457150816,,459,0.045899999999999996,7.412283052716936,44.75445976257323,0.6999999999999923,466.0,0.0466,-64.14271196637831,276.0,-69.67294856480186,294,364,7.0,-65.3363839285714,-49.47945349557057,833.7384501344628,,457,-10.042898123604905,140.75328828072048,461,-22.864639309474388,-178.26100449464744,37.0,3.7,270.27027027027026,0.0,0.0,17.6,"[{'halfHeight': 10, 'risingPnt': 452, 'fallingPnt': 462, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 452, 'fallingPnt': 462, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 457, 'fallingPnt': 461, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 458, 'fallingPnt': 460, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 458, 'fallingPnt': 460, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.4,0.2,0.2,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
82,82,dvdt,17,2,0.8000000491738319,6,0,"[{'Spike': 6, 'Seconds': 0.0492, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",492,0.0492,-35.46926918029783,13.1546947479248,,498,0.0498,7.75320793560573,43.22247711590356,0.5999999999999963,505.0,0.0505,-63.715467725481275,276.0,-69.67294856480186,298,384,8.6,-57.71222414289199,-13.68495300837925,8.154028825568787,,497,1.4639715347971256,140.68801829571618,501,-34.573796740600024,-171.57753202185322,40.0,4.0,250.0,0.0,0.0,21.6,"[{'halfHeight': 10, 'risingPnt': 493, 'fallingPnt': 501, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 493, 'fallingPnt': 501, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 50, 'risingPnt': 496, 'fallingPnt': 500, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 496, 'fallingPnt': 500, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 497, 'fallingPnt': 499, 'widthPnts': 2, 'widthMs': 0.2}]",0.8,0.8,0.4,0.4,0.2,0.5999999999999963,yes,2021-07-20,17:26:31,,,,,unknown,,,,
83,83,dvdt,17,2,0.8000000491738319,7,0,"[{'Spike': 7, 'Seconds': 0.0532, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 7, 'Seconds': 0.0532, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -523.39<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",532,0.053200000000000004,-36.234824589320574,11.153241714166118,,539,0.053899999999999997,6.690324578966413,42.925149168286985,0.6999999999999923,546.0,0.0546,-63.32222693307056,276.0,-69.67294856480186,302,404,10.2,-48.554334912981275,-47.35891778128485,-523.3895116674804,,537,-9.431674671173091,135.11040168684346,541,-22.25167199543543,-170.78830952936275,40.0,4.0,250.0,0.0,0.0,25.6,"[{'halfHeight': 10, 'risingPnt': 532, 'fallingPnt': 542, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 532, 'fallingPnt': 542, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 537, 'fallingPnt': 541, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 538, 'fallingPnt': 540, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 538, 'fallingPnt': 540, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.4,0.2,0.2,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
84,84,dvdt,17,2,0.8000000491738319,8,0,"[{'Spike': 8, 'Seconds': 0.0575, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",575,0.0575,-35.49193938119069,11.207548772072311,,582,0.0582,5.4792126928057,40.97115207399639,0.6999999999999993,589.0,0.0589,-62.59678050449913,276.0,-69.67294856480186,306,426,12.0,-44.34988457815986,-54.976105444771875,357.1853323758079,,580,-8.418491077423091,129.88629233301896,584,-22.524586336953288,-164.33477596750052,43.0,4.3,232.5581395348837,0.0,0.0,29.9,"[{'halfHeight': 10, 'risingPnt': 575, 'fallingPnt': 585, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 575, 'fallingPnt': 585, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 579, 'fallingPnt': 584, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 581, 'fallingPnt': 583, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 581, 'fallingPnt': 583, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.5,0.2,0.2,0.6999999999999993,yes,2021-07-20,17:26:31,,,,,unknown,,,,
85,85,dvdt,17,2,0.8000000491738319,9,0,"[{'Spike': 9, 'Seconds': 0.0618, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 9, 'Seconds': 0.0618, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -483.178<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",618,0.061799999999999994,-35.15711795261926,11.440478858169211,,625,0.0625,5.685860293252128,40.842978245871386,0.7000000000000062,673.0,0.0673,-62.756343841552706,276.0,-69.67294856480186,310,447,13.7,-40.225651877267,-42.203190939767,-483.178260802028,,624,1.3645715713500994,122.22575551052473,628,-34.669709144319796,-160.66942941899188,43.0,4.3,232.5581395348837,0.0,0.0,34.2,"[{'halfHeight': 10, 'risingPnt': 619, 'fallingPnt': 628, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 20, 'risingPnt': 619, 'fallingPnt': 628, 'widthPnts': 9, 'widthMs': 0.9}, {'halfHeight': 50, 'risingPnt': 623, 'fallingPnt': 627, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 624, 'fallingPnt': 626, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 624, 'fallingPnt': 626, 'widthPnts': 2, 'widthMs': 0.2}]",0.9,0.9,0.4,0.2,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
86,86,dvdt,17,2,0.8000000491738319,10,0,"[{'Spike': 10, 'Seconds': 0.066, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 10, 'Seconds': 0.066, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -28.603<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",660,0.066,-34.803985977172836,13.28922121476153,,666,0.06659999999999999,7.2117389270237515,42.01572490419659,0.5999999999999894,673.0,0.0673,-62.756343841552706,276.0,-69.67294856480186,314,468,15.4,-31.522911790439046,-60.66806989397318,-28.60292314345881,,665,1.6401015520095839,133.95247745513905,669,-34.18229981490543,-167.3212642280422,42.0,4.2,238.09523809523807,0.0,0.0,38.4,"[{'halfHeight': 10, 'risingPnt': 661, 'fallingPnt': 669, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 20, 'risingPnt': 661, 'fallingPnt': 669, 'widthPnts': 8, 'widthMs': 0.8}, {'halfHeight': 50, 'risingPnt': 664, 'fallingPnt': 668, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 665, 'fallingPnt': 667, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 665, 'fallingPnt': 667, 'widthPnts': 2, 'widthMs': 0.2}]",0.8,0.8,0.4,0.2,0.2,0.5999999999999894,yes,2021-07-20,17:26:31,,,,,unknown,,,,
87,87,dvdt,17,2,0.8000000491738319,11,0,"[{'Spike': 11, 'Seconds': 0.0701, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 11, 'Seconds': 0.0701, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -34.045<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",701,0.0701,-35.45183072771343,11.350796321946742,,708,0.0708,6.2177380834306994,41.66956881114413,0.7000000000000062,715.0,0.0715,-62.03525706699913,276.0,-69.67294856480186,318,488,17.0,4.1120251008442485,-39.939658573695574,-34.045453031064504,,707,0.13950889451163384,127.65788588961769,711,-32.2431257026536,-161.88166181165332,41.0,4.1,243.90243902439028,0.0,0.0,42.5,"[{'halfHeight': 10, 'risingPnt': 704, 'fallingPnt': 711, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 20, 'risingPnt': 704, 'fallingPnt': 711, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 706, 'fallingPnt': 710, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 706, 'fallingPnt': 710, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': 707, 'fallingPnt': 709, 'widthPnts': 2, 'widthMs': 0.2}]",0.7,0.7,0.4,0.4,0.2,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
88,88,dvdt,17,2,0.8000000491738319,12,0,"[{'Spike': 12, 'Seconds': 0.0744, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 12, 'Seconds': 0.0744, 'Sweep': 17, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:2.4 from peak sec 0.08'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",744,0.07440000000000001,-35.825889042445574,11.469628034319152,,751,0.0751,6.650215823309762,42.47610486575534,0.6999999999999923,758.0,0.07579999999999999,-61.901851654052706,276.0,-69.67294856480186,323,510,18.7,-63.27775748116626,-54.15300260271342,240.0195337385919,,750,-0.3914969427244981,131.46099940197803,754,-31.13664675865853,-164.7864387850371,43.0,4.3,232.5581395348837,0.0,0.0,46.8,"[{'halfHeight': 10, 'risingPnt': 744, 'fallingPnt': 755, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 747, 'fallingPnt': 754, 'widthPnts': 7, 'widthMs': 0.7}, {'halfHeight': 50, 'risingPnt': 749, 'fallingPnt': 753, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 749, 'fallingPnt': 753, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.7,0.4,0.4,,0.6999999999999923,yes,2021-07-20,17:26:31,,,,,unknown,,,,
89,89,dvdt,17,2,0.8000000491738319,13,0,"[{'Spike': 13, 'Seconds': 0.0787, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 13, 'Seconds': 0.0787, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -33.705<=8'}, {'Spike': 13, 'Seconds': 0.0787, 'Sweep': 17, 'Epoch': 2, 'Type': 'Spike Width', 'Details': 'Half width 90 error in ""rising point"" with halfWidthWindow_ms:4.0 searching for Vm:1.54 from peak sec 0.08'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",787,0.0787,-35.733464377267005,11.091708311742643,,794,0.07940000000000001,5.685860334123885,41.41932471139089,0.7000000000000062,802.0,0.08020000000000001,-61.640272412981275,276.0,-69.67294856480186,327,532,20.5,-59.14131905691962,-36.234824589320574,-33.704930725119205,,793,-2.6384621586118397,127.93117285358655,797,-28.47289814608436,-161.9760809217179,43.0,4.3,232.5581395348837,0.0,0.0,51.1,"[{'halfHeight': 10, 'risingPnt': 787, 'fallingPnt': 798, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 791, 'fallingPnt': 797, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 50, 'risingPnt': 791, 'fallingPnt': 797, 'widthPnts': 6, 'widthMs': 0.6}, {'halfHeight': 80, 'risingPnt': 793, 'fallingPnt': 796, 'widthPnts': 3, 'widthMs': 0.3}, {'halfHeight': 90, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}]",1.1,0.6,0.6,0.3,,0.7000000000000062,yes,2021-07-20,17:26:31,,,,,unknown,,,,
90,90,dvdt,17,2,0.8000000491738319,14,0,"[{'Spike': 14, 'Seconds': 0.0833, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 14, 'Seconds': 0.0833, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -48.852<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",833,0.0833,-35.02458463396343,10.253658247967126,,841,0.0841,3.722272205352784,38.74685683931621,0.7999999999999952,893.0,0.08929999999999999,-61.27144568307056,276.0,-69.67294856480186,332,554,22.2,-48.70866666521343,-49.48119735717771,-48.85199052078687,,839,-8.447264712197434,113.00944939438169,844,-35.549487345559236,-149.08969067359442,46.0,4.6,217.3913043478261,0.0,0.0,55.7,"[{'halfHeight': 10, 'risingPnt': 833, 'fallingPnt': 844, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 833, 'fallingPnt': 844, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 838, 'fallingPnt': 843, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 840, 'fallingPnt': 842, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 840, 'fallingPnt': 842, 'widthPnts': 2, 'widthMs': 0.2}]",1.1,1.1,0.5,0.2,0.2,0.7999999999999952,yes,2021-07-20,17:26:31,,,,,unknown,,,,
91,91,dvdt,17,2,0.8000000491738319,15,0,"[{'Spike': 15, 'Seconds': 0.0878, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 15, 'Seconds': 0.0878, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -93.742<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",878,0.0878,-35.971501486642005,10.470395333426342,,886,0.0886,4.974364839281356,40.94586632592336,0.7999999999999952,937.0,0.0937,-61.50861086164199,276.0,-69.67294856480186,336,577,24.1,-45.281106676374144,-32.07222834995814,-93.74187731570613,,884,-9.020123250143865,119.28436170305514,889,-35.10480263573781,-152.51787347015056,45.0,4.5,222.22222222222223,0.0,0.0,60.2,"[{'halfHeight': 10, 'risingPnt': 879, 'fallingPnt': 889, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 20, 'risingPnt': 879, 'fallingPnt': 889, 'widthPnts': 10, 'widthMs': 1.0}, {'halfHeight': 50, 'risingPnt': 884, 'fallingPnt': 888, 'widthPnts': 4, 'widthMs': 0.4}, {'halfHeight': 80, 'risingPnt': 885, 'fallingPnt': 887, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 885, 'fallingPnt': 887, 'widthPnts': 2, 'widthMs': 0.2}]",1.0,1.0,0.4,0.2,0.2,0.7999999999999952,yes,2021-07-20,17:26:31,,,,,unknown,,,,
92,92,dvdt,17,2,0.8000000491738319,16,0,"[{'Spike': 16, 'Seconds': 0.0922, 'Sweep': 17, 'Epoch': 2, 'Type': 'Pre spike min under-run (mdp)', 'Details': 'Went past startPnt 0 searching for pre-spike min'}, {'Spike': 16, 'Seconds': 0.0922, 'Sweep': 17, 'Epoch': 2, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -67.724<=8'}]",20240115,12:31:54,,,20230324a,20230324a,2021_07_20_0010.abf,68.337,-40.0,0,"[10, 20, 50, 80, 90]",922,0.0922,-36.264470236642,10.398897007533481,,930,0.093,5.099050862448556,41.363521099090555,0.7999999999999952,937.0,0.0937,-61.50861086164199,276.0,-69.67294856480186,341,599,25.8,-40.92668424333843,-47.735591888427706,-67.72388499355414,,928,-7.827321992601662,126.14471269335056,932,-21.73636089052472,-157.6106947334444,44.0,4.4,227.27272727272725,0.0,0.0,64.6,"[{'halfHeight': 10, 'risingPnt': 922, 'fallingPnt': 933, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 20, 'risingPnt': 922, 'fallingPnt': 933, 'widthPnts': 11, 'widthMs': 1.1}, {'halfHeight': 50, 'risingPnt': 927, 'fallingPnt': 932, 'widthPnts': 5, 'widthMs': 0.5}, {'halfHeight': 80, 'risingPnt': 929, 'fallingPnt': 931, 'widthPnts': 2, 'widthMs': 0.2}, {'halfHeight': 90, 'risingPnt': 929, 'fallingPnt': 931, 'widthPnts': 2, 'widthMs': 0.2}]",1.1,1.1,0.5,0.2,0.2,0.7999999999999952,yes,2021-07-20,17:26:31,,,,,unknown,,,,
