s,mV
0.7836000000000001,-85.42402544004575
0.7837000000000001,-85.4240308875003
0.7838,-85.42403633489921
0.7839,-85.42404178224254
0.784,-85.42404722953027
0.7841,-85.42405267676243
0.7842,-85.42405812393905
0.7843000000000001,-85.42406357106013
0.7844000000000001,-85.42406901812569
0.7845,-85.42407446513577
0.7846000000000001,-85.42407991209036
0.7847000000000001,-85.42408535898949
0.7848,-85.42409080583317
0.7849,-85.42409625262142
0.785,-85.42410169935428
0.7851,-85.42410714603173
0.7852,-85.42411259265381
0.7853000000000001,-85.42411803922055
0.7854000000000001,-85.42412348573194
0.7855,-85.424128932188
0.7856000000000001,-85.42413437858876
0.7857000000000001,-85.42413982493424
0.7858,-85.42414527122446
0.7859,-85.42415071745943
0.786,-85.42415616363915
0.7861,-85.42416160976367
0.7862,-85.42416705583298
0.7863000000000001,-85.42417250184712
0.7864000000000001,-85.4241779478061
0.7865,-85.42418339370992
0.7866000000000001,-85.42418883955864
0.7867000000000001,-85.42419428535223
0.7868,-85.42419973109074
0.7869,-85.42420517677417
0.787,-85.42421062240254
0.7871,-85.42421606797589
0.7872,-85.4242215134942
0.7873000000000001,-85.42422695895752
0.7874000000000001,-85.42423240436585
0.7875,-85.4242378497192
0.7876000000000001,-85.42424329501762
0.7877000000000001,-85.4242487402611
0.7878000000000001,-85.42425418544967
0.7879,-85.42425963058334
0.788,-85.42426507566212
0.7881,-85.42427052068605
0.7882,-85.42427596565513
0.7883000000000001,-85.42428141056939
0.7884000000000001,-85.42428685542883
0.7885,-85.42429230023349
0.7886,-85.42429774498338
0.7887000000000001,-85.42430318967851
0.7888000000000001,-85.42430863431889
0.7889,-85.42431407890456
0.789,-85.42431952343553
0.7891,-85.42432496791182
0.7892,-85.42433041233343
0.7893000000000001,-85.4243358567004
0.7894000000000001,-85.42434130101273
0.7895,-85.42434674527044
0.7896,-85.42435218947357
0.7897000000000001,-85.42435763362211
0.7898000000000001,-85.42436307771608
0.7899,-85.42436852175553
0.79,-85.42437396574043
0.7901,-85.42437940967083
0.7902,-85.42438485354674
0.7903000000000001,-85.42439029736818
0.7904000000000001,-85.42439574113517
0.7905,-85.42440118484771
0.7906,-85.42440662850584
0.7907000000000001,-85.42441207210956
0.7908000000000001,-85.42441751565889
0.7909,-85.42442295915386
0.791,-85.42442840259449
0.7911,-85.42443384598077
0.7912,-85.42443928931274
0.7913000000000001,-85.42444473259042
0.7914000000000001,-85.42445017581382
0.7915,-85.42445561898296
0.7916,-85.42446106209785
0.7917000000000001,-85.42446650515852
0.7918000000000001,-85.42447194816498
0.7919,-85.42447739111724
0.792,-85.42448283401534
0.7921,-85.42448827685928
0.7922,-85.42449371964908
0.7923000000000001,-85.42449916238476
0.7924000000000001,-85.42450460506633
0.7925,-85.42451004769383
0.7926,-85.42451549026725
0.7927000000000001,-85.42452093278663
0.7928000000000001,-85.42452637525199
0.7929,-85.42453181766331
0.793,-85.42453726002064
0.7931,-85.424542702324
0.7932,-85.42454814457341
0.7933000000000001,-85.42455358676885
0.7934000000000001,-85.42455902891038
0.7935,-85.42456447099799
0.7936,-85.42456991303172
0.7937000000000001,-85.42457535501158
0.7938000000000001,-85.42458079693758
0.7939,-85.42458623880974
0.794,-85.42459168062808
0.7941,-85.42459712239263
0.7942,-85.42460256410338
0.7943000000000001,-85.42460800576036
0.7944000000000001,-85.4246134473636
0.7945,-85.4246188889131
0.7946,-85.4246243304089
0.7947000000000001,-85.424629771851
0.7948000000000001,-85.42463521323941
0.7949,-85.42464065457418
0.795,-85.42464609585528
0.7951,-85.42465153708277
0.7952,-85.42465697825665
0.7953000000000001,-85.42466241937694
0.7954000000000001,-85.42466786044366
0.7955,-85.42467330145682
0.7956,-85.42467874241645
0.7957000000000001,-85.42468418332255
0.7958000000000001,-85.42468962417514
0.7959,-85.42469506497427
0.796,-85.42470050571993
0.7961,-85.42470594641212
0.7962,-85.42471138705089
0.7963000000000001,-85.42471682763625
0.7964000000000001,-85.42472226816821
0.7965,-85.42472770864678
0.7966,-85.42473314907201
0.7967000000000001,-85.42473858944389
0.7968000000000001,-85.42474402976244
0.7969,-85.42474947002769
0.797,-85.42475491023964
0.7971,-85.42476035039832
0.7972,-85.42476579050376
0.7973000000000001,-85.42477123055593
0.7974000000000001,-85.4247766705549
0.7975,-85.42478211050067
0.7976,-85.42478755039326
0.7977000000000001,-85.42479299023267
0.7978000000000001,-85.42479843001894
0.7979,-85.42480386975208
0.798,-85.4248093094321
0.7981,-85.42481474905904
0.7982,-85.42482018863288
0.7983000000000001,-85.42482562815367
0.7984000000000001,-85.42483106762141
0.7985,-85.42483650703613
0.7986,-85.42484194639785
0.7987000000000001,-85.42484738570657
0.7988000000000001,-85.42485282496231
0.7989,-85.42485826416511
0.799,-85.42486370331497
0.7991,-85.42486914241191
0.7992,-85.42487458145594
0.7993000000000001,-85.42488002044709
0.7994000000000001,-85.42488545938538
0.7995,-85.42489089827082
0.7996,-85.42489633710342
0.7997000000000001,-85.42490177588321
0.7998000000000001,-85.42490721461022
0.7999,-85.42491265328442
0.8,-85.42491809190588
0.8001,-85.4249235304746
0.8002,-85.42492896899059
0.8003000000000001,-85.42493440745388
0.8004000000000001,-85.42493984586446
0.8005,-85.42494528422239
0.8006,-85.42495072252765
0.8007000000000001,-85.42495616078028
0.8008000000000001,-85.42496159898029
0.8009000000000001,-85.4249670371277
0.801,-85.42497247522252
0.8011,-85.42497791326477
0.8012,-85.42498335125448
0.8013000000000001,-85.42498878919166
0.8014000000000001,-85.42499422707633
0.8015,-85.4249996649085
0.8016,-85.42500510268819
0.8017000000000001,-85.42501054041541
0.8018000000000001,-85.4250159780902
0.8019000000000001,-85.42502141571256
0.802,-85.42502685328252
0.8021,-85.42503229080009
0.8022,-85.42503772826528
0.8023,-85.42504316567812
0.8024000000000001,-85.42504860303862
0.8025,-85.4250540403468
0.8026,-85.42505947760267
0.8027000000000001,-85.42506491480627
0.8028000000000001,-85.42507035195761
0.8029000000000001,-85.42507578905669
0.803,-85.42508122610354
0.8031,-85.42508666309818
0.8032,-85.42509210004063
0.8033,-85.42509753693089
0.8034000000000001,-85.425102973769
0.8035,-85.42510841055496
0.8036,-85.4251138472888
0.8037000000000001,-85.42511928397053
0.8038000000000001,-85.42512472060017
0.8039000000000001,-85.42513015717773
0.804,-85.42513559370325
0.8041,-85.42514103017673
0.8042,-85.42514646659818
0.8043,-85.42515190296764
0.8044000000000001,-85.42515733928512
0.8045,-85.42516277555063
0.8046,-85.42516821176419
0.8047000000000001,-85.42517364792582
0.8048000000000001,-85.42517908403553
0.8049000000000001,-85.42518452009335
0.805,-85.42518995609929
0.8051,-85.42519539205338
0.8052,-85.42520082795562
0.8053,-85.42520626380603
0.8054000000000001,-85.42521169960465
0.8055,-85.42521713535146
0.8056,-85.4252225710465
0.8057000000000001,-85.4252280066898
0.8058000000000001,-85.42523344228135
0.8059000000000001,-85.4252388778212
0.806,-85.42524431330934
0.8061,-85.42524974874578
0.8062,-85.42525518413058
0.8063,-85.42526061946371
0.8064000000000001,-85.42526605474522
0.8065,-85.42527148997512
0.8066,-85.42527692515341
0.8067000000000001,-85.42528236028014
0.8068000000000001,-85.4252877953553
0.8069000000000001,-85.42529323037893
0.807,-85.42529866535102
0.8071,-85.42530410027162
0.8072,-85.42530953514071
0.8073,-85.42531496995834
0.8074000000000001,-85.42532040472452
0.8075,-85.42532583943925
0.8076,-85.42533127410258
0.8077000000000001,-85.4253367087145
0.8078000000000001,-85.42534214327503
0.8079000000000001,-85.4253475777842
0.808,-85.42535301224201
0.8081,-85.4253584466485
0.8082,-85.42536388100369
0.8083,-85.42536931530758
0.8084000000000001,-85.42537474956018
0.8085,-85.42538018376152
0.8086,-85.42538561791163
0.8087000000000001,-85.42539105201051
0.8088000000000001,-85.42539648605818
0.8089000000000001,-85.42540192005467
0.809,-85.42540735399997
0.8091,-85.42541278789413
0.8092,-85.42541822173716
0.8093,-85.42542365552906
0.8094000000000001,-85.42542908926987
0.8095,-85.42543452295959
0.8096,-85.42543995659824
0.8097000000000001,-85.42544539018584
0.8098000000000001,-85.42545082372243
0.8099000000000001,-85.42545625720798
0.81,-85.42546169064256
0.8101,-85.42546712402616
0.8102,-85.42547255735879
0.8103,-85.42547799064047
0.8104000000000001,-85.42548342387124
0.8105,-85.42548885705109
0.8106,-85.42549429018007
0.8107000000000001,-85.42549972325817
0.8108000000000001,-85.42550515628541
0.8109000000000001,-85.42551058926182
0.811,-85.42551602218741
0.8111,-85.42552145506221
0.8112,-85.42552688788622
0.8113,-85.42553232065946
0.8114000000000001,-85.42553775338195
0.8115,-85.42554318605372
0.8116,-85.42554861867477
0.8117000000000001,-85.42555405124513
0.8118000000000001,-85.4255594837648
0.8119000000000001,-85.42556491623382
0.812,-85.4255703486522
0.8121,-85.42557578101996
0.8122,-85.42558121333711
0.8123,-85.42558664560367
0.8124000000000001,-85.42559207781966
0.8125,-85.4255975099851
0.8126,-85.4256029421
0.8127000000000001,-85.42560837416437
0.8128000000000001,-85.42561380617826
0.8129000000000001,-85.42561923814165
0.813,-85.42562467005459
0.8131,-85.42563010191706
0.8132,-85.42563553372912
0.8133,-85.42564096549077
0.8134000000000001,-85.42564639720202
0.8135,-85.42565182886288
0.8136,-85.4256572604734
0.8137000000000001,-85.42566269203357
0.8138000000000001,-85.42566812354342
0.8139000000000001,-85.42567355500296
0.814,-85.42567898641221
0.8141,-85.4256844177712
0.8142,-85.42568984907992
0.8143,-85.42569528033842
0.8144000000000001,-85.42570071154668
0.8145,-85.42570614270475
0.8146,-85.42571157381265
0.8147000000000001,-85.42571700487038
0.8148000000000001,-85.42572243587796
0.8149000000000001,-85.4257278668354
0.815,-85.42573329774274
0.8151,-85.42573872859998
0.8152,-85.42574415940715
0.8153,-85.42574959016426
0.8154000000000001,-85.42575502087132
0.8155,-85.42576045152836
0.8156,-85.4257658821354
0.8157000000000001,-85.42577131269243
0.8158000000000001,-85.42577674319952
0.8159000000000001,-85.42578217365664
0.816,-85.42578760406383
0.8161,-85.42579303442109
0.8162,-85.42579846472846
0.8163,-85.42580389498595
0.8164000000000001,-85.42580932519357
0.8165,-85.42581475535134
0.8166,-85.42582018545929
0.8167000000000001,-85.42582561551743
0.8168000000000001,-85.42583104552577
0.8169000000000001,-85.42583647548432
0.817,-85.42584190539313
0.8171,-85.42584733525219
0.8172,-85.42585276506152
0.8173,-85.42585819482116
0.8174000000000001,-85.4258636245311
0.8175,-85.42586905419138
0.8176,-85.42587448380199
0.8177000000000001,-85.42587991336298
0.8178000000000001,-85.42588534287435
0.8179000000000001,-85.42589077233612
0.818,-85.4258962017483
0.8181,-85.42590163111092
0.8182,-85.425907060424
0.8183,-85.42591248968753
0.8184000000000001,-85.42591791890156
0.8185,-85.4259233480661
0.8186,-85.42592877718117
0.8187000000000001,-85.42593420624677
0.8188000000000001,-85.42593963526294
0.8189000000000001,-85.42594506422967
0.819,-85.425950493147
0.8191,-85.42595592201495
0.8192,-85.42596135083352
0.8193,-85.42596677960275
0.8194000000000001,-85.42597220832262
0.8195,-85.4259776369932
0.8196,-85.42598306561446
0.8197000000000001,-85.42598849418644
0.8198000000000001,-85.42599392270917
0.8199000000000001,-85.42599935118264
0.82,-85.42600477960688
0.8201,-85.42601020798192
0.8202,-85.42601563630777
0.8203,-85.42602106458442
0.8204000000000001,-85.42602649281193
0.8205,-85.4260319209903
0.8206,-85.42603734911953
0.8207000000000001,-85.42604277719967
0.8208000000000001,-85.42604820523071
0.8209000000000001,-85.42605363321269
0.821,-85.42605906114561
0.8211,-85.4260644890295
0.8212,-85.42606991686438
0.8213,-85.42607534465024
0.8214000000000001,-85.42608077238714
0.8215,-85.42608620007506
0.8216,-85.42609162771404
0.8217000000000001,-85.42609705530408
0.8218000000000001,-85.42610248284522
0.8219000000000001,-85.42610791033746
0.822,-85.42611333778083
0.8221,-85.42611876517535
0.8222,-85.42612419252102
0.8223,-85.42612961981786
0.8224000000000001,-85.4261350470659
0.8225,-85.42614047426515
0.8226,-85.42614590141564
0.8227000000000001,-85.42615132851736
0.8228000000000001,-85.42615675557036
0.8229000000000001,-85.42616218257464
0.823,-85.42616760953021
0.8231,-85.4261730364371
0.8232,-85.42617846329534
0.8233,-85.42618389010492
0.8234000000000001,-85.42618931686589
0.8235,-85.42619474357824
0.8236,-85.42620017024198
0.8237000000000001,-85.42620559685716
0.8238000000000001,-85.42621102342378
0.8239000000000001,-85.42621644994185
0.824,-85.4262218764114
0.8241,-85.42622730283246
0.8242,-85.42623272920501
0.8243,-85.4262381555291
0.8244000000000001,-85.42624358180474
0.8245,-85.42624900803195
0.8246,-85.42625443421073
0.8247000000000001,-85.42625986034112
0.8248000000000001,-85.42626528642312
0.8249000000000001,-85.42627071245677
0.825,-85.42627613844206
0.8251000000000001,-85.42628156437902
0.8252,-85.42628699026768
0.8253,-85.42629241610804
0.8254000000000001,-85.42629784190012
0.8255,-85.42630326764396
0.8256,-85.42630869333954
0.8257000000000001,-85.42631411898691
0.8258000000000001,-85.42631954458606
0.8259000000000001,-85.42632497013703
0.826,-85.42633039563984
0.8261000000000001,-85.42633582109448
0.8262,-85.426341246501
0.8263,-85.42634667185939
0.8264000000000001,-85.4263520971697
0.8265,-85.42635752243191
0.8266,-85.42636294764607
0.8267,-85.42636837281218
0.8268000000000001,-85.42637379793025
0.8269000000000001,-85.42637922300032
0.827,-85.42638464802239
0.8271000000000001,-85.4263900729965
0.8272,-85.42639549792263
0.8273,-85.42640092280084
0.8274000000000001,-85.42640634763112
0.8275,-85.42641177241349
0.8276,-85.42641719714797
0.8277,-85.42642262183458
0.8278000000000001,-85.42642804647335
0.8279000000000001,-85.42643347106427
0.828,-85.42643889560739
0.8281000000000001,-85.4264443201027
0.8282,-85.42644974455023
0.8283,-85.42645516895
0.8284000000000001,-85.42646059330202
0.8285,-85.42646601760632
0.8286,-85.4264714418629
0.8287,-85.42647686607178
0.8288000000000001,-85.426482290233
0.8289000000000001,-85.42648771434655
0.829,-85.42649313841247
0.8291000000000001,-85.42649856243077
0.8292,-85.42650398640146
0.8293,-85.42650941032456
0.8294000000000001,-85.42651483420009
0.8295,-85.42652025802806
0.8296,-85.42652568180851
0.8297,-85.42653110554144
0.8298000000000001,-85.42653652922688
0.8299000000000001,-85.42654195286482
0.83,-85.4265473764553
0.8301000000000001,-85.42655279999835
0.8302,-85.42655822349396
0.8303,-85.42656364694216
0.8304000000000001,-85.42656907034296
0.8305,-85.42657449369639
0.8306,-85.42657991700247
0.8307,-85.42658534026121
0.8308000000000001,-85.42659076347262
0.8309000000000001,-85.42659618663673
0.831,-85.42660160975355
0.8311000000000001,-85.4266070328231
0.8312,-85.4266124558454
0.8313,-85.42661787882047
0.8314000000000001,-85.42662330174831
0.8315,-85.42662872462896
0.8316,-85.42663414746244
0.8317,-85.42663957024874
0.8318000000000001,-85.42664499298789
0.8319000000000001,-85.42665041567993
0.832,-85.42665583832485
0.8321000000000001,-85.42666126092267
0.8322,-85.42666668347343
0.8323,-85.42667210597713
0.8324000000000001,-85.42667752843379
0.8325,-85.42668295084341
0.8326,-85.42668837320605
0.8327,-85.42669379552169
0.8328000000000001,-85.42669921779036
0.8329000000000001,-85.42670464001208
0.833,-85.42671006218687
0.8331000000000001,-85.42671548431474
0.8332,-85.42672090639572
0.8333,-85.42672632842981
0.8334000000000001,-85.42673175041703
0.8335,-85.42673717235742
0.8336,-85.42674259425097
0.8337,-85.42674801609772
0.8338000000000001,-85.42675343789767
0.8339000000000001,-85.42675885965085
0.834,-85.42676428135726
0.8341000000000001,-85.42676970301694
0.8342,-85.4267751246299
0.8343,-85.42678054619616
0.8344000000000001,-85.42678596771572
0.8345,-85.42679138918862
0.8346,-85.42679681061486
0.8347,-85.42680223199447
0.8348000000000001,-85.42680765332747
0.8349000000000001,-85.42681307461388
0.835,-85.4268184958537
0.8351000000000001,-85.42682391704695
0.8352,-85.42682933819366
0.8353,-85.42683475929383
0.8354000000000001,-85.4268401803475
0.8355,-85.42684560135469
0.8356,-85.42685102231539
0.8357,-85.42685644322962
0.8358000000000001,-85.42686186409743
0.8359000000000001,-85.42686728491883
0.836,-85.4268727056938
0.8361000000000001,-85.4268781264224
0.8362,-85.42688354710462
0.8363,-85.4268889677405
0.8364000000000001,-85.42689438833004
0.8365,-85.42689980887326
0.8366,-85.42690522937018
0.8367,-85.42691064982083
0.8368000000000001,-85.42691607022522
0.8369000000000001,-85.42692149058335
0.837,-85.42692691089526
0.8371000000000001,-85.42693233116096
0.8372,-85.42693775138046
0.8373,-85.4269431715538
0.8374000000000001,-85.42694859168097
0.8375,-85.426954011762
0.8376,-85.42695943179692
0.8377,-85.42696485178573
0.8378000000000001,-85.42697027172845
0.8379000000000001,-85.42697569162512
0.838,-85.42698111147571
0.8381000000000001,-85.42698653128029
0.8382000000000001,-85.42699195103884
0.8383,-85.4269973707514
0.8384000000000001,-85.42700279041797
0.8385,-85.4270082100386
0.8386,-85.42701362961326
0.8387,-85.42701904914199
0.8388000000000001,-85.42702446862482
0.8389000000000001,-85.42702988806177
0.839,-85.42703530745283
0.8391000000000001,-85.42704072679804
0.8392000000000001,-85.42704614609741
0.8393,-85.42705156535095
0.8394000000000001,-85.42705698455869
0.8395,-85.42706240372065
0.8396,-85.42706782283683
0.8397,-85.42707324190728
0.8398000000000001,-85.42707866093198
0.8399000000000001,-85.42708407991097
0.84,-85.42708949884425
0.8401000000000001,-85.42709491773186
0.8402000000000001,-85.42710033657382
