# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				21377.960000000003 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
1.113400e+02	-6.002043e+01	-6.001727e+01
1.113600e+02	-6.002045e+01	-6.001547e+01
1.113800e+02	-6.002197e+01	-6.001448e+01
1.114000e+02	-6.001280e+01	-6.001390e+01
1.114200e+02	-6.001383e+01	-6.001361e+01
1.114400e+02	-6.001537e+01	-6.001385e+01
1.114600e+02	-6.001230e+01	-6.001404e+01
1.114800e+02	-6.001435e+01	-6.001450e+01
1.115000e+02	-6.001483e+01	-6.001466e+01
1.115200e+02	-6.001233e+01	-6.001488e+01
1.115400e+02	-6.000772e+01	-6.001517e+01
1.115600e+02	-6.001182e+01	-6.001496e+01
1.115800e+02	-6.001180e+01	-6.001448e+01
1.116000e+02	-6.001943e+01	-6.001423e+01
1.116200e+02	-6.001485e+01	-6.001374e+01
1.116400e+02	-6.001383e+01	-6.001314e+01
1.116600e+02	-6.001738e+01	-6.001176e+01
1.116800e+02	-6.001738e+01	-6.001050e+01
1.117000e+02	-6.001587e+01	-6.000925e+01
1.117200e+02	-6.001130e+01	-6.000788e+01
1.117400e+02	-6.000722e+01	-6.000661e+01
1.117600e+02	-6.000265e+01	-6.000547e+01
1.117800e+02	-5.999653e+01	-6.000426e+01
1.118000e+02	-5.999653e+01	-6.000281e+01
1.118200e+02	-5.999757e+01	-6.000130e+01
1.118400e+02	-5.999452e+01	-6.000009e+01
1.118600e+02	-5.999602e+01	-5.999953e+01
1.118800e+02	-5.999857e+01	-5.999854e+01
1.119000e+02	-6.000213e+01	-5.999719e+01
1.119200e+02	-6.000012e+01	-5.999614e+01
1.119400e+02	-6.000113e+01	-5.999561e+01
1.119600e+02	-5.999958e+01	-5.999525e+01
1.119800e+02	-5.999960e+01	-5.999492e+01
1.120000e+02	-5.999808e+01	-5.999506e+01
1.120200e+02	-5.999655e+01	-5.999597e+01
1.120400e+02	-5.999400e+01	-5.999695e+01
1.120600e+02	-5.999755e+01	-5.999815e+01
1.120800e+02	-5.999197e+01	-6.000010e+01
1.121000e+02	-5.998892e+01	-6.000194e+01
1.121200e+02	-5.999300e+01	-6.000380e+01
1.121400e+02	-6.000163e+01	-6.000593e+01
1.121600e+02	-6.000773e+01	-6.000803e+01
1.121800e+02	-6.000927e+01	-6.000993e+01
1.122000e+02	-6.001688e+01	-6.001138e+01
1.122200e+02	-6.002553e+01	-6.001251e+01
1.122400e+02	-6.002757e+01	-6.001348e+01
1.122600e+02	-6.002095e+01	-6.001395e+01
1.122800e+02	-6.001993e+01	-6.001423e+01
1.123000e+02	-6.002045e+01	-6.001447e+01
1.123200e+02	-6.001130e+01	-6.001487e+01
1.123400e+02	-6.000875e+01	-6.001467e+01
1.123600e+02	-6.000722e+01	-6.001341e+01
1.123800e+02	-6.000162e+01	-6.001163e+01
1.124000e+02	-6.000213e+01	-6.000984e+01
1.124200e+02	-5.999960e+01	-6.000794e+01
1.124400e+02	-6.000468e+01	-6.000561e+01
1.124600e+02	-6.000620e+01	-6.000350e+01
1.124800e+02	-6.000620e+01	-6.000196e+01
1.125000e+02	-6.001077e+01	-6.000078e+01
1.125200e+02	-6.001028e+01	-5.999947e+01
1.125400e+02	-6.000317e+01	-5.999831e+01
1.125600e+02	-5.999603e+01	-5.999705e+01
1.125800e+02	-5.998943e+01	-5.999496e+01
1.126000e+02	-5.998993e+01	-5.999260e+01
1.126200e+02	-5.998842e+01	-5.998992e+01
1.126400e+02	-5.998535e+01	-5.998692e+01
1.126600e+02	-5.998332e+01	-5.998429e+01
1.126800e+02	-5.998435e+01	-5.998215e+01
1.127000e+02	-5.998332e+01	-5.998063e+01
1.127200e+02	-5.998128e+01	-5.997950e+01
1.127400e+02	-5.997873e+01	-5.997872e+01
1.127600e+02	-5.997468e+01	-5.997888e+01
1.127800e+02	-5.997010e+01	-5.997989e+01
1.128000e+02	-5.997212e+01	-5.998102e+01
1.128200e+02	-5.997772e+01	-5.998222e+01
1.128400e+02	-5.998127e+01	-5.998357e+01
1.128600e+02	-5.998890e+01	-5.998465e+01
1.128800e+02	-5.999450e+01	-5.998563e+01
1.129000e+02	-5.999498e+01	-5.998659e+01
1.129200e+02	-5.998943e+01	-5.998755e+01
1.129400e+02	-5.998890e+01	-5.998854e+01
1.129600e+02	-5.999097e+01	-5.998995e+01
1.129800e+02	-5.999348e+01	-5.999097e+01
1.130000e+02	-5.999297e+01	-5.999166e+01
1.130200e+02	-5.998893e+01	-5.999109e+01
1.130400e+02	-5.998890e+01	-5.998992e+01
1.130600e+02	-5.998687e+01	-5.998846e+01
1.130800e+02	-5.997977e+01	-5.998675e+01
1.131000e+02	-5.998535e+01	-5.998491e+01
1.131200e+02	-5.998790e+01	-5.998323e+01
1.131400e+02	-5.998688e+01	-5.998204e+01
1.131600e+02	-5.998483e+01	-5.998077e+01
1.131800e+02	-5.998483e+01	-5.997956e+01
1.132000e+02	-5.997417e+01	-5.997871e+01
1.132200e+02	-5.997313e+01	-5.997833e+01
1.132400e+02	-5.996910e+01	-5.997833e+01
1.132600e+02	-5.997873e+01	-5.997885e+01
1.132800e+02	-5.997668e+01	-5.997921e+01
1.133000e+02	-5.997465e+01	-5.997966e+01
1.133200e+02	-5.997723e+01	-5.997962e+01
1.133400e+02	-5.997823e+01	-5.997896e+01
1.133600e+02	-5.998180e+01	-5.997837e+01
1.133800e+02	-5.998128e+01	-5.997797e+01
1.134000e+02	-5.998790e+01	-5.997787e+01
1.134200e+02	-5.998637e+01	-5.997757e+01
1.134400e+02	-5.998283e+01	-5.997769e+01
1.134600e+02	-5.997927e+01	-5.997726e+01
1.134800e+02	-5.997773e+01	-5.997645e+01
1.135000e+02	-5.997008e+01	-5.997519e+01
1.135200e+02	-5.996805e+01	-5.997442e+01
1.135400e+02	-5.996452e+01	-5.997397e+01
1.135600e+02	-5.996907e+01	-5.997361e+01
1.135800e+02	-5.997060e+01	-5.997392e+01
1.136000e+02	-5.997467e+01	-5.997450e+01
1.136200e+02	-5.997720e+01	-5.997513e+01
1.136400e+02	-5.997467e+01	-5.997612e+01
1.136600e+02	-5.997975e+01	-5.997744e+01
1.136800e+02	-5.997670e+01	-5.997881e+01
1.137000e+02	-5.997672e+01	-5.997961e+01
1.137200e+02	-5.998230e+01	-5.998034e+01
1.137400e+02	-5.998635e+01	-5.998111e+01
1.137600e+02	-5.999095e+01	-5.998152e+01
1.137800e+02	-5.998840e+01	-5.998199e+01
1.138000e+02	-5.998788e+01	-5.998187e+01
1.138200e+02	-5.998027e+01	-5.998190e+01
1.138400e+02	-5.997620e+01	-5.998201e+01
1.138600e+02	-5.997875e+01	-5.998209e+01
1.138800e+02	-5.997213e+01	-5.998231e+01
1.139000e+02	-5.997365e+01	-5.998185e+01
1.139200e+02	-5.997315e+01	-5.998126e+01
1.139400e+02	-5.998230e+01	-5.998008e+01
1.139600e+02	-5.998332e+01	-5.997848e+01
1.139800e+02	-5.998433e+01	-5.997672e+01
1.140000e+02	-5.998332e+01	-5.997471e+01
1.140200e+02	-5.997773e+01	-5.997319e+01
1.140400e+02	-5.997875e+01	-5.997168e+01
1.140600e+02	-5.997520e+01	-5.997044e+01
1.140800e+02	-5.996857e+01	-5.996882e+01
1.141000e+02	-5.996550e+01	-5.996750e+01
1.141200e+02	-5.995787e+01	-5.996645e+01
1.141400e+02	-5.995737e+01	-5.996489e+01
1.141600e+02	-5.995635e+01	-5.996310e+01
1.141800e+02	-5.995532e+01	-5.996152e+01
1.142000e+02	-5.995432e+01	-5.996016e+01
1.142200e+02	-5.995687e+01	-5.995920e+01
1.142400e+02	-5.996398e+01	-5.995827e+01
1.142600e+02	-5.996297e+01	-5.995730e+01
1.142800e+02	-5.996400e+01	-5.995641e+01
1.143000e+02	-5.996297e+01	-5.995563e+01
1.143200e+02	-5.996502e+01	-5.995536e+01
1.143400e+02	-5.995635e+01	-5.995513e+01
1.143600e+02	-5.995230e+01	-5.995518e+01
1.143800e+02	-5.995128e+01	-5.995481e+01
1.144000e+02	-5.995332e+01	-5.995458e+01
1.144200e+02	-5.994617e+01	-5.995424e+01
1.144400e+02	-5.995027e+01	-5.995428e+01
1.144600e+02	-5.994668e+01	-5.995410e+01
1.144800e+02	-5.995075e+01	-5.995449e+01
1.145000e+02	-5.995687e+01	-5.995542e+01
1.145200e+02	-5.995738e+01	-5.995687e+01
1.145400e+02	-5.996553e+01	-5.995863e+01
1.145600e+02	-5.996350e+01	-5.996054e+01
1.145800e+02	-5.996450e+01	-5.996310e+01
1.146000e+02	-5.996297e+01	-5.996543e+01
1.146200e+02	-5.996703e+01	-5.996726e+01
1.146400e+02	-5.996805e+01	-5.996892e+01
1.146600e+02	-5.997315e+01	-5.997046e+01
1.146800e+02	-5.996957e+01	-5.997140e+01
1.147000e+02	-5.997570e+01	-5.997204e+01
1.147200e+02	-5.997263e+01	-5.997236e+01
1.147400e+02	-5.997570e+01	-5.997241e+01
1.147600e+02	-5.997213e+01	-5.997236e+01
1.147800e+02	-5.997312e+01	-5.997218e+01
1.148000e+02	-5.997467e+01	-5.997229e+01
1.148200e+02	-5.997058e+01	-5.997239e+01
1.148400e+02	-5.996753e+01	-5.997223e+01
1.148600e+02	-5.997008e+01	-5.997167e+01
1.148800e+02	-5.996960e+01	-5.997137e+01
1.149000e+02	-5.997060e+01	-5.997076e+01
1.149200e+02	-5.996908e+01	-5.997031e+01
1.149400e+02	-5.997265e+01	-5.996948e+01
1.149600e+02	-5.996805e+01	-5.996906e+01
1.149800e+02	-5.996908e+01	-5.996841e+01
1.150000e+02	-5.997162e+01	-5.996807e+01
1.150200e+02	-5.997008e+01	-5.996772e+01
1.150400e+02	-5.997007e+01	-5.996760e+01
1.150600e+02	-5.996498e+01	-5.996730e+01
1.150800e+02	-5.996602e+01	-5.996716e+01
1.151000e+02	-5.996703e+01	-5.996709e+01
1.151200e+02	-5.996245e+01	-5.996708e+01
1.151400e+02	-5.996500e+01	-5.996746e+01
1.151600e+02	-5.996603e+01	-5.996824e+01
1.151800e+02	-5.996807e+01	-5.996903e+01
1.152000e+02	-5.996807e+01	-5.996993e+01
1.152200e+02	-5.997062e+01	-5.997024e+01
1.152400e+02	-5.997112e+01	-5.997060e+01
1.152600e+02	-5.997010e+01	-5.997097e+01
1.152800e+02	-5.996907e+01	-5.997076e+01
1.153000e+02	-5.997720e+01	-5.997017e+01
1.153200e+02	-5.997465e+01	-5.996890e+01
1.153400e+02	-5.997210e+01	-5.996762e+01
1.153600e+02	-5.997518e+01	-5.996622e+01
1.153800e+02	-5.996958e+01	-5.996456e+01
1.154000e+02	-5.996297e+01	-5.996323e+01
1.154200e+02	-5.995790e+01	-5.996241e+01
1.154400e+02	-5.995585e+01	-5.996205e+01
1.154600e+02	-5.995738e+01	-5.996163e+01
1.154800e+02	-5.995282e+01	-5.996172e+01
1.155000e+02	-5.995025e+01	-5.996201e+01
1.155200e+02	-5.995483e+01	-5.996232e+01
1.155400e+02	-5.995940e+01	-5.996241e+01
1.155600e+02	-5.996552e+01	-5.996303e+01
1.155800e+02	-5.996703e+01	-5.996330e+01
1.156000e+02	-5.997263e+01	-5.996330e+01
1.156200e+02	-5.997520e+01	-5.996378e+01
1.156400e+02	-5.997518e+01	-5.996433e+01
1.156600e+02	-5.997012e+01	-5.996472e+01
1.156800e+02	-5.996503e+01	-5.996476e+01
1.157000e+02	-5.996655e+01	-5.996497e+01
1.157200e+02	-5.996095e+01	-5.996514e+01
1.157400e+02	-5.995738e+01	-5.996502e+01
1.157600e+02	-5.995433e+01	-5.996444e+01
1.157800e+02	-5.995483e+01	-5.996364e+01
1.158000e+02	-5.995382e+01	-5.996249e+01
1.158200e+02	-5.995940e+01	-5.996149e+01
1.158400e+02	-5.996550e+01	-5.996076e+01
1.158600e+02	-5.996655e+01	-5.996014e+01
1.158800e+02	-5.996552e+01	-5.995947e+01
1.159000e+02	-5.996450e+01	-5.995876e+01
1.159200e+02	-5.996603e+01	-5.995774e+01
1.159400e+02	-5.995890e+01	-5.995628e+01
1.159600e+02	-5.995735e+01	-5.995461e+01
1.159800e+02	-5.995127e+01	-5.995280e+01
1.160000e+02	-5.994668e+01	-5.995102e+01
1.160200e+02	-5.994465e+01	-5.994866e+01
1.160400e+02	-5.994667e+01	-5.994631e+01
1.160600e+02	-5.994465e+01	-5.994374e+01
1.160800e+02	-5.993602e+01	-5.994163e+01
1.161000e+02	-5.993448e+01	-5.994024e+01
1.161200e+02	-5.993550e+01	-5.993896e+01
1.161400e+02	-5.993550e+01	-5.993782e+01
1.161600e+02	-5.993502e+01	-5.993656e+01
1.161800e+02	-5.993602e+01	-5.993548e+01
1.162000e+02	-5.994110e+01	-5.993423e+01
1.162200e+02	-5.993857e+01	-5.993304e+01
1.162400e+02	-5.993245e+01	-5.993158e+01
1.162600e+02	-5.993548e+01	-5.992978e+01
1.162800e+02	-5.993295e+01	-5.992854e+01
1.163000e+02	-5.993245e+01	-5.992785e+01
1.163200e+02	-5.992787e+01	-5.992751e+01
1.163400e+02	-5.992077e+01	-5.992680e+01
1.163600e+02	-5.991975e+01	-5.992589e+01
1.163800e+02	-5.991670e+01	-5.992528e+01
1.164000e+02	-5.991923e+01	-5.992455e+01
1.164200e+02	-5.992177e+01	-5.992404e+01
1.164400e+02	-5.992230e+01	-5.992374e+01
1.164600e+02	-5.992483e+01	-5.992402e+01
1.164800e+02	-5.992890e+01	-5.992472e+01
1.165000e+02	-5.993652e+01	-5.992525e+01
1.165200e+02	-5.993145e+01	-5.992655e+01
1.165400e+02	-5.992990e+01	-5.992843e+01
1.165600e+02	-5.992685e+01	-5.993055e+01
1.165800e+02	-5.992738e+01	-5.993295e+01
1.166000e+02	-5.993092e+01	-5.993461e+01
1.166200e+02	-5.992940e+01	-5.993583e+01
1.166400e+02	-5.993498e+01	-5.993641e+01
1.166600e+02	-5.993552e+01	-5.993674e+01
1.166800e+02	-5.993855e+01	-5.993662e+01
1.167000e+02	-5.994210e+01	-5.993635e+01
1.167200e+02	-5.994160e+01	-5.993585e+01
1.167400e+02	-5.994617e+01	-5.993570e+01
1.167600e+02	-5.994415e+01	-5.993641e+01
1.167800e+02	-5.993755e+01	-5.993714e+01
1.168000e+02	-5.993652e+01	-5.993797e+01
1.168200e+02	-5.992737e+01	-5.993841e+01
1.168400e+02	-5.992888e+01	-5.993841e+01
1.168600e+02	-5.992993e+01	-5.993839e+01
1.168800e+02	-5.993195e+01	-5.993790e+01
1.169000e+02	-5.993297e+01	-5.993767e+01
1.169200e+02	-5.993957e+01	-5.993742e+01
1.169400e+02	-5.994058e+01	-5.993711e+01
1.169600e+02	-5.994618e+01	-5.993647e+01
1.169800e+02	-5.994570e+01	-5.993561e+01
1.170000e+02	-5.994108e+01	-5.993430e+01
1.170200e+02	-5.993600e+01	-5.993300e+01
1.170400e+02	-5.992940e+01	-5.993098e+01
1.170600e+02	-5.992635e+01	-5.992869e+01
1.170800e+02	-5.992685e+01	-5.992573e+01
1.171000e+02	-5.992382e+01	-5.992266e+01
1.171200e+02	-5.992278e+01	-5.991954e+01
1.171400e+02	-5.991670e+01	-5.991637e+01
1.171600e+02	-5.990907e+01	-5.991353e+01
1.171800e+02	-5.990345e+01	-5.991166e+01
1.172000e+02	-5.990450e+01	-5.991020e+01
1.172200e+02	-5.990092e+01	-5.990949e+01
1.172400e+02	-5.990905e+01	-5.990909e+01
1.172600e+02	-5.990598e+01	-5.990894e+01
1.172800e+02	-5.990957e+01	-5.990886e+01
1.173000e+02	-5.991210e+01	-5.990885e+01
1.173200e+02	-5.991260e+01	-5.990898e+01
1.173400e+02	-5.991363e+01	-5.990991e+01
1.173600e+02	-5.991463e+01	-5.991068e+01
1.173800e+02	-5.991873e+01	-5.991199e+01
1.174000e+02	-5.991720e+01	-5.991332e+01
1.174200e+02	-5.991110e+01	-5.991418e+01
1.174400e+02	-5.990958e+01	-5.991493e+01
1.174600e+02	-5.990907e+01	-5.991537e+01
1.174800e+02	-5.991212e+01	-5.991509e+01
1.175000e+02	-5.991313e+01	-5.991481e+01
1.175200e+02	-5.991617e+01	-5.991419e+01
1.175400e+02	-5.991720e+01	-5.991354e+01
1.175600e+02	-5.991922e+01	-5.991324e+01
1.175800e+02	-5.991312e+01	-5.991310e+01
1.176000e+02	-5.991923e+01	-5.991340e+01
1.176200e+02	-5.991568e+01	-5.991372e+01
1.176400e+02	-5.991313e+01	-5.991428e+01
1.176600e+02	-5.991417e+01	-5.991530e+01
1.176800e+02	-5.990753e+01	-5.991622e+01
1.177000e+02	-5.990855e+01	-5.991743e+01
1.177200e+02	-5.991210e+01	-5.991866e+01
1.177400e+02	-5.991770e+01	-5.991996e+01
1.177600e+02	-5.992025e+01	-5.992076e+01
1.177800e+02	-5.992532e+01	-5.992101e+01
1.178000e+02	-5.992482e+01	-5.992107e+01
1.178200e+02	-5.992583e+01	-5.992102e+01
1.178400e+02	-5.992180e+01	-5.992052e+01
1.178600e+02	-5.992483e+01	-5.991994e+01
1.178800e+02	-5.992940e+01	-5.991915e+01
1.179000e+02	-5.992483e+01	-5.991788e+01
1.179200e+02	-5.992178e+01	-5.991651e+01
1.179400e+02	-5.991262e+01	-5.991444e+01
1.179600e+02	-5.990500e+01	-5.991200e+01
1.179800e+02	-5.989787e+01	-5.990927e+01
1.180000e+02	-5.989785e+01	-5.990691e+01
1.180200e+02	-5.990295e+01	-5.990486e+01
1.180400e+02	-5.990243e+01	-5.990306e+01
1.180600e+02	-5.990245e+01	-5.990129e+01
1.180800e+02	-5.989888e+01	-5.989965e+01
1.181000e+02	-5.990193e+01	-5.989791e+01
1.181200e+02	-5.989837e+01	-5.989664e+01
1.181400e+02	-5.989887e+01	-5.989629e+01
1.181600e+02	-5.989685e+01	-5.989579e+01
1.181800e+02	-5.989533e+01	-5.989590e+01
1.182000e+02	-5.989533e+01	-5.989575e+01
1.182200e+02	-5.989837e+01	-5.989542e+01
1.182400e+02	-5.989482e+01	-5.989490e+01
1.182600e+02	-5.988973e+01	-5.989449e+01
1.182800e+02	-5.988973e+01	-5.989423e+01
1.183000e+02	-5.988973e+01	-5.989334e+01
1.183200e+02	-5.989125e+01	-5.989211e+01
1.183400e+02	-5.989228e+01	-5.989032e+01
1.183600e+02	-5.989228e+01	-5.988869e+01
1.183800e+02	-5.988770e+01	-5.988670e+01
1.184000e+02	-5.989327e+01	-5.988484e+01
1.184200e+02	-5.988718e+01	-5.988297e+01
1.184400e+02	-5.988670e+01	-5.988073e+01
1.184600e+02	-5.988312e+01	-5.987856e+01
1.184800e+02	-5.987600e+01	-5.987642e+01
1.185000e+02	-5.986683e+01	-5.987458e+01
1.185200e+02	-5.986127e+01	-5.987253e+01
1.185400e+02	-5.986483e+01	-5.987072e+01
1.185600e+02	-5.986630e+01	-5.986921e+01
1.185800e+02	-5.986887e+01	-5.986800e+01
1.186000e+02	-5.986735e+01	-5.986722e+01
1.186200e+02	-5.986887e+01	-5.986648e+01
1.186400e+02	-5.986633e+01	-5.986576e+01
1.186600e+02	-5.986328e+01	-5.986552e+01
1.186800e+02	-5.986735e+01	-5.986526e+01
1.187000e+02	-5.986685e+01	-5.986560e+01
1.187200e+02	-5.987243e+01	-5.986629e+01
1.187400e+02	-5.986837e+01	-5.986706e+01
1.187600e+02	-5.986938e+01	-5.986731e+01
1.187800e+02	-5.986785e+01	-5.986728e+01
1.188000e+02	-5.986483e+01	-5.986710e+01
1.188200e+02	-5.986380e+01	-5.986671e+01
1.188400e+02	-5.986075e+01	-5.986631e+01
1.188600e+02	-5.986428e+01	-5.986614e+01
1.188800e+02	-5.986430e+01	-5.986644e+01
1.189000e+02	-5.986887e+01	-5.986646e+01
1.189200e+02	-5.987190e+01	-5.986589e+01
1.189400e+02	-5.986988e+01	-5.986568e+01
1.189600e+02	-5.986785e+01	-5.986523e+01
1.189800e+02	-5.986380e+01	-5.986545e+01
1.190000e+02	-5.986378e+01	-5.986554e+01
1.190200e+02	-5.986023e+01	-5.986592e+01
1.190400e+02	-5.986278e+01	-5.986618e+01
1.190600e+02	-5.986683e+01	-5.986609e+01
1.190800e+02	-5.987092e+01	-5.986625e+01
1.191000e+02	-5.986735e+01	-5.986594e+01
1.191200e+02	-5.986073e+01	-5.986571e+01
1.191400e+02	-5.986125e+01	-5.986514e+01
1.191600e+02	-5.986683e+01	-5.986449e+01
1.191800e+02	-5.986430e+01	-5.986361e+01
1.192000e+02	-5.986835e+01	-5.986241e+01
1.192200e+02	-5.986430e+01	-5.986101e+01
1.192400e+02	-5.986380e+01	-5.985940e+01
1.192600e+02	-5.985972e+01	-5.985814e+01
1.192800e+02	-5.985922e+01	-5.985678e+01
1.193000e+02	-5.986073e+01	-5.985603e+01
1.193200e+02	-5.985210e+01	-5.985622e+01
1.193400e+02	-5.985107e+01	-5.985672e+01
1.193600e+02	-5.984698e+01	-5.985734e+01
1.193800e+02	-5.984648e+01	-5.985772e+01
1.194000e+02	-5.984802e+01	-5.985787e+01
1.194200e+02	-5.985412e+01	-5.985828e+01
1.194400e+02	-5.985972e+01	-5.985827e+01
1.194600e+02	-5.986533e+01	-5.985855e+01
1.194800e+02	-5.986940e+01	-5.985833e+01
1.195000e+02	-5.986838e+01	-5.985768e+01
1.195200e+02	-5.987042e+01	-5.985696e+01
1.195400e+02	-5.986580e+01	-5.985644e+01
1.195600e+02	-5.985565e+01	-5.985609e+01
1.195800e+02	-5.985565e+01	-5.985564e+01
1.196000e+02	-5.985105e+01	-5.985535e+01
1.196200e+02	-5.984548e+01	-5.985483e+01
1.196400e+02	-5.984547e+01	-5.985451e+01
1.196600e+02	-5.984345e+01	-5.985425e+01
1.196800e+02	-5.984598e+01	-5.985437e+01
1.197000e+02	-5.984447e+01	-5.985448e+01
1.197200e+02	-5.984955e+01	-5.985500e+01
1.197400e+02	-5.985922e+01	-5.985537e+01
1.197600e+02	-5.986123e+01	-5.985535e+01
1.197800e+02	-5.986175e+01	-5.985503e+01
1.198000e+02	-5.986582e+01	-5.985395e+01
1.198200e+02	-5.986277e+01	-5.985186e+01
1.198400e+02	-5.985972e+01	-5.984905e+01
1.198600e+02	-5.985770e+01	-5.984599e+01
1.198800e+02	-5.984852e+01	-5.984246e+01
1.199000e+02	-5.984092e+01	-5.983908e+01
1.199200e+02	-5.983023e+01	-5.983554e+01
1.199400e+02	-5.982615e+01	-5.983220e+01
1.199600e+02	-5.981495e+01	-5.982871e+01
1.199800e+02	-5.981242e+01	-5.982557e+01
1.200000e+02	-5.981038e+01	-5.982308e+01
1.200200e+02	-5.981140e+01	-5.982126e+01
1.200400e+02	-5.981598e+01	-5.981987e+01
1.200600e+02	-5.981955e+01	-5.981952e+01
1.200800e+02	-5.983022e+01	-5.981967e+01
1.201000e+02	-5.983070e+01	-5.982057e+01
1.201200e+02	-5.983327e+01	-5.982257e+01
1.201400e+02	-5.983022e+01	-5.982504e+01
1.201600e+02	-5.982972e+01	-5.982777e+01
1.201800e+02	-5.982770e+01	-5.983044e+01
1.202000e+02	-5.982818e+01	-5.983313e+01
1.202200e+02	-5.982820e+01	-5.983501e+01
1.202400e+02	-5.983225e+01	-5.983649e+01
1.202600e+02	-5.983225e+01	-5.983726e+01
1.202800e+02	-5.983735e+01	-5.983769e+01
1.203000e+02	-5.983888e+01	-5.983794e+01
1.203200e+02	-5.984447e+01	-5.983820e+01
1.203400e+02	-5.984703e+01	-5.983892e+01
1.203600e+02	-5.984447e+01	-5.983924e+01
1.203800e+02	-5.984195e+01	-5.983969e+01
1.204000e+02	-5.984092e+01	-5.984010e+01
1.204200e+02	-5.983737e+01	-5.984020e+01
1.204400e+02	-5.983482e+01	-5.983986e+01
1.204600e+02	-5.983480e+01	-5.983935e+01
1.204800e+02	-5.983327e+01	-5.983822e+01
1.205000e+02	-5.983582e+01	-5.983661e+01
1.205200e+02	-5.983482e+01	-5.983395e+01
1.205400e+02	-5.983480e+01	-5.983091e+01
1.205600e+02	-5.983075e+01	-5.982783e+01
1.205800e+02	-5.982768e+01	-5.982498e+01
1.206000e+02	-5.983072e+01	-5.982260e+01
1.206200e+02	-5.982770e+01	-5.982069e+01
1.206400e+02	-5.982007e+01	-5.981898e+01
1.206600e+02	-5.981650e+01	-5.981773e+01
1.206800e+02	-5.981190e+01	-5.981629e+01
1.207000e+02	-5.980327e+01	-5.981436e+01
1.207200e+02	-5.979972e+01	-5.981272e+01
1.207400e+02	-5.979868e+01	-5.981091e+01
1.207600e+02	-5.980632e+01	-5.980944e+01
1.207800e+02	-5.981242e+01	-5.980812e+01
1.208000e+02	-5.981293e+01	-5.980682e+01
1.208200e+02	-5.981597e+01	-5.980557e+01
1.208400e+02	-5.981495e+01	-5.980419e+01
1.208600e+02	-5.980833e+01	-5.980310e+01
1.208800e+02	-5.980428e+01	-5.980157e+01
1.209000e+02	-5.979513e+01	-5.979942e+01
1.209200e+02	-5.979257e+01	-5.979719e+01
1.209400e+02	-5.979615e+01	-5.979429e+01
1.209600e+02	-5.978953e+01	-5.979034e+01
1.209800e+02	-5.978903e+01	-5.978562e+01
1.210000e+02	-5.978443e+01	-5.978113e+01
1.210200e+02	-5.977988e+01	-5.977774e+01
1.210400e+02	-5.977835e+01	-5.977555e+01
1.210600e+02	-5.977223e+01	-5.977417e+01
1.210800e+02	-5.976815e+01	-5.977370e+01
1.211000e+02	-5.976360e+01	-5.977387e+01
1.211200e+02	-5.976665e+01	-5.977440e+01
1.211400e+02	-5.976918e+01	-5.977550e+01
1.211600e+02	-5.976613e+01	-5.977662e+01
1.211800e+02	-5.977223e+01	-5.977779e+01
1.212000e+02	-5.978240e+01	-5.977979e+01
1.212200e+02	-5.979615e+01	-5.978192e+01
1.212400e+02	-5.979817e+01	-5.978456e+01
1.212600e+02	-5.979613e+01	-5.978727e+01
1.212800e+02	-5.979258e+01	-5.978991e+01
1.213000e+02	-5.979105e+01	-5.979280e+01
1.213200e+02	-5.979157e+01	-5.979554e+01
1.213400e+02	-5.979413e+01	-5.979759e+01
1.213600e+02	-5.979562e+01	-5.979874e+01
1.213800e+02	-5.979462e+01	-5.979927e+01
1.214000e+02	-5.979512e+01	-5.979913e+01
1.214200e+02	-5.980072e+01	-5.979799e+01
1.214400e+02	-5.980072e+01	-5.979658e+01
1.214600e+02	-5.980123e+01	-5.979532e+01
1.214800e+02	-5.979970e+01	-5.979468e+01
1.215000e+02	-5.979972e+01	-5.979419e+01
1.215200e+02	-5.979970e+01	-5.979409e+01
1.215400e+02	-5.979458e+01	-5.979422e+01
1.215600e+02	-5.978698e+01	-5.979440e+01
1.215800e+02	-5.978598e+01	-5.979482e+01
1.216000e+02	-5.978550e+01	-5.979538e+01
1.216200e+02	-5.978700e+01	-5.979588e+01
1.216400e+02	-5.979057e+01	-5.979615e+01
1.216600e+02	-5.979462e+01	-5.979628e+01
1.216800e+02	-5.979667e+01	-5.979681e+01
1.217000e+02	-5.979918e+01	-5.979659e+01
1.217200e+02	-5.980325e+01	-5.979589e+01
1.217400e+02	-5.980785e+01	-5.979474e+01
1.217600e+02	-5.980430e+01	-5.979340e+01
1.217800e+02	-5.979868e+01	-5.979201e+01
1.218000e+02	-5.979513e+01	-5.979027e+01
1.218200e+02	-5.978802e+01	-5.978801e+01
1.218400e+02	-5.978292e+01	-5.978551e+01
1.218600e+02	-5.977937e+01	-5.978288e+01
1.218800e+02	-5.977530e+01	-5.978001e+01
1.219000e+02	-5.976970e+01	-5.977700e+01
