# Analysis start time: 				19969.760000000002 ms
# Analysis stop time:				25038.879999999997 ms
# Upper limit for maxima:			50.0 mV
# Lower limit for maxima:			-10.0 mV
# Upper limit for minima:			-50.0 mV
# Lower limit for minima:			-90.0 mV
# Maximum peak half width:			250.0 ms
# Minimum peak amplitude:			50.0 mV
# Running average window size:		25
# Window multiplier for derivative:	1.0
# Window multiplier for maxima:		4.0
# Window multiplier for minima:		16.0
# Time (ms)	Averaged signal (mV)	Filtered average (mV)
1.466600e+02	-5.814718e+01	-5.814420e+01
1.466800e+02	-5.814438e+01	-5.814158e+01
1.467000e+02	-5.813865e+01	-5.813891e+01
1.467200e+02	-5.813523e+01	-5.813622e+01
1.467400e+02	-5.813255e+01	-5.813314e+01
1.467600e+02	-5.813091e+01	-5.812989e+01
1.467800e+02	-5.812733e+01	-5.812663e+01
1.468000e+02	-5.812493e+01	-5.812358e+01
1.468200e+02	-5.811857e+01	-5.812044e+01
1.468400e+02	-5.811845e+01	-5.811747e+01
1.468600e+02	-5.811438e+01	-5.811482e+01
1.468800e+02	-5.811196e+01	-5.811271e+01
1.469000e+02	-5.811081e+01	-5.811104e+01
1.469200e+02	-5.810801e+01	-5.810969e+01
1.469400e+02	-5.810305e+01	-5.810855e+01
1.469600e+02	-5.810140e+01	-5.810740e+01
1.469800e+02	-5.810368e+01	-5.810635e+01
1.470000e+02	-5.810687e+01	-5.810539e+01
1.470200e+02	-5.810660e+01	-5.810446e+01
1.470400e+02	-5.810534e+01	-5.810353e+01
1.470600e+02	-5.810737e+01	-5.810254e+01
1.470800e+02	-5.810573e+01	-5.810130e+01
1.471000e+02	-5.810407e+01	-5.810014e+01
1.471200e+02	-5.810039e+01	-5.809891e+01
1.471400e+02	-5.809784e+01	-5.809770e+01
1.471600e+02	-5.809453e+01	-5.809648e+01
1.471800e+02	-5.809250e+01	-5.809508e+01
1.472000e+02	-5.809059e+01	-5.809311e+01
1.472200e+02	-5.808805e+01	-5.809060e+01
1.472400e+02	-5.808525e+01	-5.808801e+01
1.472600e+02	-5.808500e+01	-5.808548e+01
1.472800e+02	-5.808285e+01	-5.808290e+01
1.473000e+02	-5.808296e+01	-5.808038e+01
1.473200e+02	-5.808118e+01	-5.807801e+01
1.473400e+02	-5.807991e+01	-5.807552e+01
1.473600e+02	-5.807647e+01	-5.807313e+01
1.473800e+02	-5.807113e+01	-5.807087e+01
1.474000e+02	-5.806643e+01	-5.806840e+01
1.474200e+02	-5.806160e+01	-5.806581e+01
1.474400e+02	-5.805943e+01	-5.806319e+01
1.474600e+02	-5.805995e+01	-5.806072e+01
1.474800e+02	-5.805792e+01	-5.805816e+01
1.475000e+02	-5.805626e+01	-5.805562e+01
1.475200e+02	-5.805448e+01	-5.805334e+01
1.475400e+02	-5.805017e+01	-5.805097e+01
1.475600e+02	-5.804812e+01	-5.804856e+01
1.475800e+02	-5.804850e+01	-5.804635e+01
1.476000e+02	-5.804608e+01	-5.804459e+01
1.476200e+02	-5.804024e+01	-5.804289e+01
1.476400e+02	-5.804087e+01	-5.804109e+01
1.476600e+02	-5.803960e+01	-5.803900e+01
1.476800e+02	-5.803833e+01	-5.803672e+01
1.477000e+02	-5.803428e+01	-5.803433e+01
1.477200e+02	-5.803338e+01	-5.803208e+01
1.477400e+02	-5.803020e+01	-5.802998e+01
1.477600e+02	-5.802523e+01	-5.802805e+01
1.477800e+02	-5.802435e+01	-5.802611e+01
1.478000e+02	-5.802650e+01	-5.802398e+01
1.478200e+02	-5.802460e+01	-5.802173e+01
1.478400e+02	-5.801837e+01	-5.801967e+01
1.478600e+02	-5.801595e+01	-5.801764e+01
1.478800e+02	-5.801340e+01	-5.801538e+01
1.479000e+02	-5.801379e+01	-5.801340e+01
1.479200e+02	-5.801202e+01	-5.801151e+01
1.479400e+02	-5.801163e+01	-5.800973e+01
1.479600e+02	-5.801023e+01	-5.800796e+01
1.479800e+02	-5.800680e+01	-5.800656e+01
1.480000e+02	-5.800247e+01	-5.800517e+01
1.480200e+02	-5.800108e+01	-5.800373e+01
1.480400e+02	-5.800019e+01	-5.800233e+01
1.480600e+02	-5.800018e+01	-5.800122e+01
1.480800e+02	-5.799892e+01	-5.800014e+01
1.481000e+02	-5.799802e+01	-5.799866e+01
1.481200e+02	-5.799751e+01	-5.799706e+01
1.481400e+02	-5.799485e+01	-5.799500e+01
1.481600e+02	-5.799396e+01	-5.799254e+01
1.481800e+02	-5.799359e+01	-5.798991e+01
1.482000e+02	-5.799192e+01	-5.798713e+01
1.482200e+02	-5.798658e+01	-5.798426e+01
1.482400e+02	-5.798390e+01	-5.798102e+01
1.482600e+02	-5.797869e+01	-5.797742e+01
1.482800e+02	-5.797451e+01	-5.797376e+01
1.483000e+02	-5.796930e+01	-5.796992e+01
1.483200e+02	-5.796395e+01	-5.796590e+01
1.483400e+02	-5.796000e+01	-5.796200e+01
1.483600e+02	-5.795301e+01	-5.795805e+01
1.483800e+02	-5.795098e+01	-5.795441e+01
1.484000e+02	-5.795187e+01	-5.795091e+01
1.484200e+02	-5.794843e+01	-5.794776e+01
1.484400e+02	-5.794613e+01	-5.794518e+01
1.484600e+02	-5.794245e+01	-5.794307e+01
1.484800e+02	-5.794169e+01	-5.794131e+01
1.485000e+02	-5.794005e+01	-5.793995e+01
1.485200e+02	-5.793584e+01	-5.793884e+01
1.485400e+02	-5.793508e+01	-5.793812e+01
1.485600e+02	-5.793685e+01	-5.793737e+01
1.485800e+02	-5.793444e+01	-5.793645e+01
1.486000e+02	-5.793673e+01	-5.793548e+01
1.486200e+02	-5.793508e+01	-5.793418e+01
1.486400e+02	-5.793520e+01	-5.793279e+01
1.486600e+02	-5.793508e+01	-5.793148e+01
1.486800e+02	-5.793253e+01	-5.792981e+01
1.487000e+02	-5.793165e+01	-5.792795e+01
1.487200e+02	-5.792834e+01	-5.792595e+01
1.487400e+02	-5.792630e+01	-5.792392e+01
1.487600e+02	-5.792326e+01	-5.792209e+01
1.487800e+02	-5.791728e+01	-5.792042e+01
1.488000e+02	-5.791550e+01	-5.791899e+01
1.488200e+02	-5.791500e+01	-5.791775e+01
1.488400e+02	-5.791333e+01	-5.791649e+01
1.488600e+02	-5.791168e+01	-5.791559e+01
1.488800e+02	-5.791003e+01	-5.791480e+01
1.489000e+02	-5.790902e+01	-5.791418e+01
1.489200e+02	-5.791206e+01	-5.791373e+01
1.489400e+02	-5.791486e+01	-5.791321e+01
1.489600e+02	-5.791600e+01	-5.791273e+01
1.489800e+02	-5.791881e+01	-5.791219e+01
1.490000e+02	-5.791765e+01	-5.791145e+01
1.490200e+02	-5.791308e+01	-5.791037e+01
1.490400e+02	-5.790838e+01	-5.790857e+01
1.490600e+02	-5.790698e+01	-5.790633e+01
1.490800e+02	-5.790494e+01	-5.790369e+01
1.491000e+02	-5.790100e+01	-5.790059e+01
1.491200e+02	-5.789732e+01	-5.789723e+01
1.491400e+02	-5.789337e+01	-5.789347e+01
1.491600e+02	-5.788918e+01	-5.788935e+01
1.491800e+02	-5.788575e+01	-5.788516e+01
1.492000e+02	-5.788167e+01	-5.788104e+01
1.492200e+02	-5.787543e+01	-5.787709e+01
1.492400e+02	-5.787113e+01	-5.787354e+01
1.492600e+02	-5.786755e+01	-5.787027e+01
1.492800e+02	-5.786615e+01	-5.786737e+01
1.493000e+02	-5.786374e+01	-5.786473e+01
1.493200e+02	-5.786222e+01	-5.786246e+01
1.493400e+02	-5.786133e+01	-5.786066e+01
1.493600e+02	-5.785739e+01	-5.785914e+01
1.493800e+02	-5.785537e+01	-5.785773e+01
1.494000e+02	-5.785409e+01	-5.785636e+01
1.494200e+02	-5.785396e+01	-5.785500e+01
1.494400e+02	-5.785420e+01	-5.785384e+01
1.494600e+02	-5.785370e+01	-5.785267e+01
1.494800e+02	-5.785420e+01	-5.785136e+01
1.495000e+02	-5.785497e+01	-5.784996e+01
1.495200e+02	-5.785129e+01	-5.784841e+01
1.495400e+02	-5.784811e+01	-5.784679e+01
1.495600e+02	-5.784581e+01	-5.784490e+01
1.495800e+02	-5.784151e+01	-5.784288e+01
1.496000e+02	-5.783729e+01	-5.784067e+01
1.496200e+02	-5.783553e+01	-5.783815e+01
1.496400e+02	-5.783463e+01	-5.783531e+01
1.496600e+02	-5.783386e+01	-5.783214e+01
1.496800e+02	-5.783019e+01	-5.782901e+01
1.497000e+02	-5.782814e+01	-5.782597e+01
1.497200e+02	-5.782509e+01	-5.782320e+01
1.497400e+02	-5.782090e+01	-5.782065e+01
1.497600e+02	-5.781720e+01	-5.781822e+01
1.497800e+02	-5.781315e+01	-5.781587e+01
1.498000e+02	-5.781135e+01	-5.781326e+01
1.498200e+02	-5.780792e+01	-5.781058e+01
1.498400e+02	-5.780627e+01	-5.780786e+01
1.498600e+02	-5.780360e+01	-5.780505e+01
1.498800e+02	-5.780284e+01	-5.780237e+01
1.499000e+02	-5.780385e+01	-5.779981e+01
1.499200e+02	-5.780118e+01	-5.779720e+01
1.499400e+02	-5.779853e+01	-5.779468e+01
1.499600e+02	-5.779229e+01	-5.779226e+01
1.499800e+02	-5.778746e+01	-5.778982e+01
1.500000e+02	-5.778579e+01	-5.778736e+01
1.500200e+02	-5.778033e+01	-5.778503e+01
1.500400e+02	-5.778110e+01	-5.778260e+01
1.500600e+02	-5.778046e+01	-5.777988e+01
1.500800e+02	-5.777766e+01	-5.777706e+01
1.501000e+02	-5.777499e+01	-5.777407e+01
1.501200e+02	-5.777042e+01	-5.777091e+01
1.501400e+02	-5.776673e+01	-5.776767e+01
1.501600e+02	-5.776735e+01	-5.776443e+01
1.501800e+02	-5.776304e+01	-5.776127e+01
1.502000e+02	-5.775998e+01	-5.775809e+01
1.502200e+02	-5.775769e+01	-5.775474e+01
1.502400e+02	-5.775401e+01	-5.775120e+01
1.502600e+02	-5.774677e+01	-5.774751e+01
1.502800e+02	-5.774091e+01	-5.774371e+01
1.503000e+02	-5.774028e+01	-5.774031e+01
1.503200e+02	-5.773506e+01	-5.773722e+01
1.503400e+02	-5.773240e+01	-5.773438e+01
1.503600e+02	-5.772923e+01	-5.773178e+01
1.503800e+02	-5.772679e+01	-5.772926e+01
1.504000e+02	-5.772693e+01	-5.772676e+01
1.504200e+02	-5.772374e+01	-5.772481e+01
1.504400e+02	-5.772235e+01	-5.772312e+01
1.504600e+02	-5.772018e+01	-5.772151e+01
1.504800e+02	-5.771892e+01	-5.772020e+01
1.505000e+02	-5.772144e+01	-5.771893e+01
1.505200e+02	-5.772018e+01	-5.771750e+01
1.505400e+02	-5.771701e+01	-5.771590e+01
1.505600e+02	-5.771510e+01	-5.771413e+01
1.505800e+02	-5.771216e+01	-5.771185e+01
1.506000e+02	-5.770976e+01	-5.770936e+01
1.506200e+02	-5.770747e+01	-5.770649e+01
1.506400e+02	-5.770709e+01	-5.770336e+01
1.506600e+02	-5.770251e+01	-5.770012e+01
1.506800e+02	-5.769728e+01	-5.769679e+01
1.507000e+02	-5.769525e+01	-5.769344e+01
1.507200e+02	-5.769005e+01	-5.769006e+01
1.507400e+02	-5.768713e+01	-5.768686e+01
1.507600e+02	-5.768217e+01	-5.768411e+01
1.507800e+02	-5.767631e+01	-5.768176e+01
1.508000e+02	-5.767466e+01	-5.767954e+01
1.508200e+02	-5.767465e+01	-5.767766e+01
1.508400e+02	-5.767237e+01	-5.767601e+01
1.508600e+02	-5.767263e+01	-5.767463e+01
1.508800e+02	-5.767225e+01	-5.767326e+01
1.509000e+02	-5.767352e+01	-5.767207e+01
1.509200e+02	-5.767212e+01	-5.767074e+01
1.509400e+02	-5.767174e+01	-5.766906e+01
1.509600e+02	-5.767162e+01	-5.766735e+01
1.509800e+02	-5.766933e+01	-5.766550e+01
1.510000e+02	-5.766717e+01	-5.766347e+01
1.510200e+02	-5.766308e+01	-5.766108e+01
1.510400e+02	-5.766080e+01	-5.765827e+01
1.510600e+02	-5.765610e+01	-5.765511e+01
1.510800e+02	-5.765100e+01	-5.765173e+01
1.511000e+02	-5.764427e+01	-5.764803e+01
1.511200e+02	-5.764122e+01	-5.764422e+01
1.511400e+02	-5.763741e+01	-5.764025e+01
1.511600e+02	-5.763474e+01	-5.763649e+01
1.511800e+02	-5.763410e+01	-5.763312e+01
1.512000e+02	-5.763180e+01	-5.762997e+01
1.512200e+02	-5.762686e+01	-5.762721e+01
1.512400e+02	-5.762405e+01	-5.762457e+01
1.512600e+02	-5.762151e+01	-5.762205e+01
1.512800e+02	-5.761718e+01	-5.761974e+01
1.513000e+02	-5.761541e+01	-5.761741e+01
1.513200e+02	-5.761388e+01	-5.761532e+01
1.513400e+02	-5.761260e+01	-5.761335e+01
1.513600e+02	-5.761172e+01	-5.761099e+01
1.513800e+02	-5.761248e+01	-5.760858e+01
1.514000e+02	-5.761134e+01	-5.760596e+01
1.514200e+02	-5.760460e+01	-5.760327e+01
1.514400e+02	-5.760155e+01	-5.760062e+01
1.514600e+02	-5.759659e+01	-5.759801e+01
1.514800e+02	-5.759429e+01	-5.759533e+01
1.515000e+02	-5.759315e+01	-5.759272e+01
1.515200e+02	-5.758820e+01	-5.759010e+01
1.515400e+02	-5.758934e+01	-5.758726e+01
1.515600e+02	-5.758376e+01	-5.758437e+01
1.515800e+02	-5.757802e+01	-5.758157e+01
1.516000e+02	-5.757740e+01	-5.757893e+01
1.516200e+02	-5.757472e+01	-5.757634e+01
1.516400e+02	-5.757370e+01	-5.757403e+01
1.516600e+02	-5.757179e+01	-5.757211e+01
1.516800e+02	-5.757102e+01	-5.757001e+01
1.517000e+02	-5.756925e+01	-5.756790e+01
1.517200e+02	-5.756632e+01	-5.756546e+01
1.517400e+02	-5.756252e+01	-5.756282e+01
1.517600e+02	-5.755958e+01	-5.756014e+01
1.517800e+02	-5.755832e+01	-5.755701e+01
1.518000e+02	-5.755666e+01	-5.755412e+01
1.518200e+02	-5.755310e+01	-5.755124e+01
1.518400e+02	-5.754877e+01	-5.754805e+01
1.518600e+02	-5.754674e+01	-5.754490e+01
1.518800e+02	-5.754343e+01	-5.754171e+01
1.519000e+02	-5.753682e+01	-5.753832e+01
1.519200e+02	-5.753249e+01	-5.753497e+01
1.519400e+02	-5.752780e+01	-5.753178e+01
1.519600e+02	-5.752551e+01	-5.752863e+01
1.519800e+02	-5.752385e+01	-5.752562e+01
1.520000e+02	-5.752157e+01	-5.752257e+01
1.520200e+02	-5.752322e+01	-5.751965e+01
1.520400e+02	-5.752067e+01	-5.751697e+01
1.520600e+02	-5.751470e+01	-5.751439e+01
1.520800e+02	-5.751229e+01	-5.751190e+01
1.521000e+02	-5.750898e+01	-5.750930e+01
1.521200e+02	-5.750467e+01	-5.750679e+01
1.521400e+02	-5.750554e+01	-5.750464e+01
1.521600e+02	-5.750287e+01	-5.750257e+01
1.521800e+02	-5.750008e+01	-5.750065e+01
1.522000e+02	-5.749893e+01	-5.749855e+01
1.522200e+02	-5.749550e+01	-5.749645e+01
1.522400e+02	-5.749423e+01	-5.749422e+01
1.522600e+02	-5.749091e+01	-5.749199e+01
1.522800e+02	-5.748737e+01	-5.748999e+01
1.523000e+02	-5.748634e+01	-5.748812e+01
1.523200e+02	-5.748470e+01	-5.748609e+01
1.523400e+02	-5.748559e+01	-5.748383e+01
1.523600e+02	-5.748698e+01	-5.748146e+01
1.523800e+02	-5.748266e+01	-5.747879e+01
1.524000e+02	-5.747808e+01	-5.747607e+01
1.524200e+02	-5.747198e+01	-5.747330e+01
1.524400e+02	-5.746956e+01	-5.747052e+01
1.524600e+02	-5.746575e+01	-5.746767e+01
1.524800e+02	-5.746499e+01	-5.746468e+01
1.525000e+02	-5.746155e+01	-5.746153e+01
1.525200e+02	-5.745888e+01	-5.745825e+01
1.525400e+02	-5.745430e+01	-5.745484e+01
1.525600e+02	-5.744935e+01	-5.745143e+01
1.525800e+02	-5.744833e+01	-5.744820e+01
1.526000e+02	-5.744452e+01	-5.744539e+01
1.526200e+02	-5.744197e+01	-5.744316e+01
1.526400e+02	-5.744133e+01	-5.744076e+01
1.526600e+02	-5.743790e+01	-5.743806e+01
1.526800e+02	-5.743294e+01	-5.743514e+01
1.527000e+02	-5.743077e+01	-5.743179e+01
1.527200e+02	-5.742746e+01	-5.742823e+01
1.527400e+02	-5.742721e+01	-5.742475e+01
1.527600e+02	-5.742506e+01	-5.742137e+01
1.527800e+02	-5.742277e+01	-5.741823e+01
1.528000e+02	-5.742098e+01	-5.741513e+01
1.528200e+02	-5.741577e+01	-5.741210e+01
1.528400e+02	-5.740903e+01	-5.740936e+01
1.528600e+02	-5.739963e+01	-5.740649e+01
1.528800e+02	-5.739657e+01	-5.740385e+01
1.529000e+02	-5.739568e+01	-5.740129e+01
1.529200e+02	-5.739149e+01	-5.739892e+01
1.529400e+02	-5.739505e+01	-5.739629e+01
1.529600e+02	-5.739555e+01	-5.739372e+01
1.529800e+02	-5.739568e+01	-5.739111e+01
1.530000e+02	-5.739403e+01	-5.738884e+01
1.530200e+02	-5.739085e+01	-5.738667e+01
1.530400e+02	-5.738869e+01	-5.738468e+01
1.530600e+02	-5.738437e+01	-5.738307e+01
1.530800e+02	-5.737967e+01	-5.738160e+01
1.531000e+02	-5.737928e+01	-5.737983e+01
1.531200e+02	-5.737381e+01	-5.737749e+01
1.531400e+02	-5.737292e+01	-5.737485e+01
1.531600e+02	-5.736784e+01	-5.737206e+01
1.531800e+02	-5.736783e+01	-5.736873e+01
1.532000e+02	-5.736593e+01	-5.736547e+01
1.532200e+02	-5.736478e+01	-5.736240e+01
1.532400e+02	-5.736084e+01	-5.735924e+01
1.532600e+02	-5.735918e+01	-5.735608e+01
1.532800e+02	-5.735678e+01	-5.735273e+01
1.533000e+02	-5.735105e+01	-5.734922e+01
1.533200e+02	-5.734432e+01	-5.734568e+01
1.533400e+02	-5.734113e+01	-5.734184e+01
1.533600e+02	-5.733757e+01	-5.733808e+01
1.533800e+02	-5.733351e+01	-5.733422e+01
1.534000e+02	-5.732891e+01	-5.733046e+01
1.534200e+02	-5.732727e+01	-5.732680e+01
1.534400e+02	-5.732422e+01	-5.732340e+01
1.534600e+02	-5.731747e+01	-5.732013e+01
1.534800e+02	-5.731570e+01	-5.731721e+01
1.535000e+02	-5.731188e+01	-5.731442e+01
1.535200e+02	-5.730998e+01	-5.731200e+01
1.535400e+02	-5.730998e+01	-5.730978e+01
1.535600e+02	-5.730591e+01	-5.730751e+01
1.535800e+02	-5.730591e+01	-5.730518e+01
1.536000e+02	-5.730500e+01	-5.730284e+01
1.536200e+02	-5.730273e+01	-5.730054e+01
1.536400e+02	-5.730197e+01	-5.729836e+01
1.536600e+02	-5.729700e+01	-5.729605e+01
1.536800e+02	-5.729421e+01	-5.729389e+01
1.537000e+02	-5.729294e+01	-5.729178e+01
1.537200e+02	-5.728912e+01	-5.728951e+01
1.537400e+02	-5.728659e+01	-5.728721e+01
1.537600e+02	-5.728226e+01	-5.728482e+01
1.537800e+02	-5.728010e+01	-5.728237e+01
1.538000e+02	-5.727920e+01	-5.728011e+01
1.538200e+02	-5.727653e+01	-5.727777e+01
1.538400e+02	-5.727590e+01	-5.727547e+01
1.538600e+02	-5.727451e+01	-5.727317e+01
1.538800e+02	-5.727094e+01	-5.727114e+01
1.539000e+02	-5.727016e+01	-5.726929e+01
1.539200e+02	-5.726802e+01	-5.726722e+01
1.539400e+02	-5.726598e+01	-5.726513e+01
1.539600e+02	-5.726268e+01	-5.726312e+01
1.539800e+02	-5.726128e+01	-5.726090e+01
1.540000e+02	-5.725862e+01	-5.725861e+01
1.540200e+02	-5.725709e+01	-5.725636e+01
1.540400e+02	-5.725390e+01	-5.725417e+01
1.540600e+02	-5.725046e+01	-5.725187e+01
1.540800e+02	-5.724945e+01	-5.724961e+01
1.541000e+02	-5.724945e+01	-5.724728e+01
1.541200e+02	-5.724372e+01	-5.724507e+01
1.541400e+02	-5.724029e+01	-5.724269e+01
1.541600e+02	-5.723927e+01	-5.724020e+01
1.541800e+02	-5.723687e+01	-5.723776e+01
1.542000e+02	-5.723419e+01	-5.723519e+01
1.542200e+02	-5.723407e+01	-5.723241e+01
1.542400e+02	-5.723318e+01	-5.722948e+01
1.542600e+02	-5.722783e+01	-5.722632e+01
1.542800e+02	-5.722275e+01	-5.722313e+01
1.543000e+02	-5.722173e+01	-5.721961e+01
1.543200e+02	-5.721614e+01	-5.721593e+01
1.543400e+02	-5.721423e+01	-5.721248e+01
1.543600e+02	-5.720850e+01	-5.720925e+01
1.543800e+02	-5.720470e+01	-5.720579e+01
1.544000e+02	-5.720253e+01	-5.720221e+01
1.544200e+02	-5.719643e+01	-5.719865e+01
1.544400e+02	-5.719274e+01	-5.719515e+01
1.544600e+02	-5.718930e+01	-5.719153e+01
1.544800e+02	-5.718652e+01	-5.718832e+01
1.545000e+02	-5.718460e+01	-5.718527e+01
1.545200e+02	-5.718116e+01	-5.718211e+01
1.545400e+02	-5.718168e+01	-5.717882e+01
1.545600e+02	-5.717989e+01	-5.717570e+01
1.545800e+02	-5.717393e+01	-5.717233e+01
1.546000e+02	-5.716948e+01	-5.716914e+01
1.546200e+02	-5.716616e+01	-5.716591e+01
1.546400e+02	-5.716312e+01	-5.716279e+01
1.546600e+02	-5.716044e+01	-5.715986e+01
1.546800e+02	-5.715625e+01	-5.715710e+01
1.547000e+02	-5.715497e+01	-5.715440e+01
1.547200e+02	-5.714837e+01	-5.715166e+01
1.547400e+02	-5.714532e+01	-5.714889e+01
1.547600e+02	-5.714277e+01	-5.714604e+01
1.547800e+02	-5.714060e+01	-5.714307e+01
1.548000e+02	-5.713819e+01	-5.714001e+01
1.548200e+02	-5.713870e+01	-5.713684e+01
1.548400e+02	-5.713679e+01	-5.713333e+01
1.548600e+02	-5.713475e+01	-5.712957e+01
1.548800e+02	-5.713171e+01	-5.712583e+01
1.549000e+02	-5.712878e+01	-5.712204e+01
1.549200e+02	-5.712077e+01	-5.711848e+01
1.549400e+02	-5.711491e+01	-5.711499e+01
1.549600e+02	-5.710970e+01	-5.711175e+01
1.549800e+02	-5.710398e+01	-5.710828e+01
1.550000e+02	-5.709979e+01	-5.710469e+01
1.550200e+02	-5.709444e+01	-5.710144e+01
1.550400e+02	-5.709356e+01	-5.709847e+01
1.550600e+02	-5.709280e+01	-5.709563e+01
1.550800e+02	-5.709267e+01	-5.709320e+01
1.551000e+02	-5.709344e+01	-5.709094e+01
1.551200e+02	-5.709114e+01	-5.708895e+01
1.551400e+02	-5.709140e+01	-5.708720e+01
1.551600e+02	-5.708732e+01	-5.708566e+01
1.551800e+02	-5.708440e+01	-5.708396e+01
1.552000e+02	-5.708097e+01	-5.708211e+01
1.552200e+02	-5.708033e+01	-5.708012e+01
1.552400e+02	-5.708198e+01	-5.707779e+01
1.552600e+02	-5.707625e+01	-5.707500e+01
1.552800e+02	-5.707130e+01	-5.707161e+01
1.553000e+02	-5.706813e+01	-5.706822e+01
1.553200e+02	-5.706368e+01	-5.706486e+01
1.553400e+02	-5.706151e+01	-5.706139e+01
1.553600e+02	-5.705795e+01	-5.705796e+01
1.553800e+02	-5.705389e+01	-5.705442e+01
1.554000e+02	-5.705020e+01	-5.705109e+01
1.554200e+02	-5.704625e+01	-5.704741e+01
1.554400e+02	-5.704232e+01	-5.704353e+01
1.554600e+02	-5.703737e+01	-5.703952e+01
1.554800e+02	-5.703329e+01	-5.703535e+01
1.555000e+02	-5.703227e+01	-5.703119e+01
1.555200e+02	-5.703200e+01	-5.702676e+01
1.555400e+02	-5.702641e+01	-5.702231e+01
1.555600e+02	-5.701930e+01	-5.701799e+01
1.555800e+02	-5.701535e+01	-5.701367e+01
1.556000e+02	-5.701065e+01	-5.700938e+01
1.556200e+02	-5.700569e+01	-5.700548e+01
1.556400e+02	-5.699781e+01	-5.700171e+01
1.556600e+02	-5.699488e+01	-5.699794e+01
1.556800e+02	-5.699069e+01	-5.699423e+01
1.557000e+02	-5.698485e+01	-5.699059e+01
1.557200e+02	-5.698242e+01	-5.698688e+01
1.557400e+02	-5.698292e+01	-5.698302e+01
1.557600e+02	-5.698268e+01	-5.697925e+01
1.557800e+02	-5.697937e+01	-5.697584e+01
1.558000e+02	-5.697518e+01	-5.697236e+01
1.558200e+02	-5.697175e+01	-5.696880e+01
1.558400e+02	-5.697098e+01	-5.696531e+01
1.558600e+02	-5.696270e+01	-5.696181e+01
1.558800e+02	-5.695711e+01	-5.695824e+01
1.559000e+02	-5.695382e+01	-5.695444e+01
1.559200e+02	-5.694885e+01	-5.695065e+01
1.559400e+02	-5.694365e+01	-5.694671e+01
1.559600e+02	-5.693894e+01	-5.694229e+01
1.559800e+02	-5.693640e+01	-5.693776e+01
1.560000e+02	-5.693371e+01	-5.693335e+01
1.560200e+02	-5.692927e+01	-5.692897e+01
1.560400e+02	-5.692710e+01	-5.692464e+01
1.560600e+02	-5.692279e+01	-5.692040e+01
1.560800e+02	-5.691858e+01	-5.691650e+01
1.561000e+02	-5.691452e+01	-5.691309e+01
1.561200e+02	-5.691096e+01	-5.690970e+01
1.561400e+02	-5.690562e+01	-5.690642e+01
1.561600e+02	-5.690003e+01	-5.690319e+01
1.561800e+02	-5.689519e+01	-5.689975e+01
1.562000e+02	-5.689430e+01	-5.689621e+01
1.562200e+02	-5.689074e+01	-5.689271e+01
1.562400e+02	-5.688795e+01	-5.688936e+01
1.562600e+02	-5.688821e+01	-5.688618e+01
1.562800e+02	-5.688718e+01	-5.688328e+01
1.563000e+02	-5.688578e+01	-5.688076e+01
1.563200e+02	-5.688095e+01	-5.687849e+01
1.563400e+02	-5.687676e+01	-5.687638e+01
1.563600e+02	-5.687218e+01	-5.687442e+01
1.563800e+02	-5.686683e+01	-5.687247e+01
1.564000e+02	-5.686429e+01	-5.687020e+01
1.564200e+02	-5.686556e+01	-5.686782e+01
1.564400e+02	-5.686518e+01	-5.686502e+01
1.564600e+02	-5.686353e+01	-5.686227e+01
1.564800e+02	-5.686251e+01	-5.685945e+01
1.565000e+02	-5.686200e+01	-5.685652e+01
1.565200e+02	-5.685768e+01	-5.685363e+01
1.565400e+02	-5.685349e+01	-5.685066e+01
1.565600e+02	-5.684852e+01	-5.684756e+01
1.565800e+02	-5.684383e+01	-5.684459e+01
1.566000e+02	-5.683797e+01	-5.684155e+01
1.566200e+02	-5.683403e+01	-5.683825e+01
1.566400e+02	-5.683365e+01	-5.683467e+01
1.566600e+02	-5.682830e+01	-5.683087e+01
1.566800e+02	-5.682793e+01	-5.682699e+01
1.567000e+02	-5.682399e+01	-5.682299e+01
1.567200e+02	-5.681890e+01	-5.681894e+01
1.567400e+02	-5.681431e+01	-5.681482e+01
1.567600e+02	-5.681075e+01	-5.681097e+01
1.567800e+02	-5.680860e+01	-5.680696e+01
1.568000e+02	-5.680885e+01	-5.680295e+01
1.568200e+02	-5.680122e+01	-5.679900e+01
1.568400e+02	-5.679524e+01	-5.679505e+01
1.568600e+02	-5.679105e+01	-5.679106e+01
1.568800e+02	-5.678495e+01	-5.678710e+01
1.569000e+02	-5.677935e+01	-5.678326e+01
1.569200e+02	-5.677593e+01	-5.677912e+01
1.569400e+02	-5.677338e+01	-5.677517e+01
1.569600e+02	-5.676956e+01	-5.677130e+01
1.569800e+02	-5.676816e+01	-5.676734e+01
1.570000e+02	-5.676333e+01	-5.676346e+01
1.570200e+02	-5.676244e+01	-5.675985e+01
1.570400e+02	-5.675989e+01	-5.675623e+01
1.570600e+02	-5.675545e+01	-5.675310e+01
1.570800e+02	-5.675150e+01	-5.674996e+01
1.571000e+02	-5.674616e+01	-5.674679e+01
1.571200e+02	-5.674005e+01	-5.674373e+01
1.571400e+02	-5.673650e+01	-5.674046e+01
1.571600e+02	-5.673586e+01	-5.673696e+01
1.571800e+02	-5.673320e+01	-5.673332e+01
1.572000e+02	-5.672990e+01	-5.672947e+01
1.572200e+02	-5.672861e+01	-5.672557e+01
